shotNO,time,type,nel,B,Pech,Pnbi-tan,Pinput,Prad,Prad_over_Pinput,Wp,beta,Rax,rax_vmec,a99,D/(H+D),CIII,CIV,OV,OVI,FeXVI,Ip,Isat@7L,SDLloop_dPhi,SDLloop_dPhi_ext,SDLloop_dTheta
163404,6.6269,0,0.310163,-2.5385,0.0,0.0,0.0,1.016715,,-0.012373,-0.015846,3.9,3.975056,0.76578,0.792886,-0.0046,-0.0023,-0.0046,-0.004379,-0.002634,0.114398,-0.00019,1.1e-05,4.6e-05,0.223783
163404,6.6369,0,0.304863,-2.5385,0.0,0.0,0.0,0.762381,,-0.012179,-0.015597,3.9,3.971913,0.766071,0.788811,-0.003082,-0.003818,-0.004255,-0.004721,-0.000406,0.110986,-0.00019,9e-06,4.6e-05,0.283663
163404,6.6469,0,0.299563,-2.5385,0.0,0.0,0.0,-1.706652,,-0.011904,-0.015245,3.9,3.968769,0.766361,0.619699,-0.003642,-0.005121,-0.003824,-0.005,-0.00236,0.108356,-0.000208,7e-06,4.6e-05,0.387669
163404,6.6569,0,0.303678,-2.5385,0.0,0.0,0.0,-0.317764,,-0.011744,-0.01504,3.9,3.953905,0.767913,0.450587,-0.003855,-0.005055,-0.003079,-0.004103,-0.001737,0.105041,-0.000208,5e-06,4.6e-05,0.565474
163404,6.6669,0,0.312643,-2.5385,0.0,0.0,0.0,-0.937717,,-0.011583,-0.014833,3.9,3.933005,0.770114,0.446659,-0.004666,-0.003382,-0.003145,-0.004321,-0.003039,0.102868,-0.00019,3e-06,4.6e-05,0.946894
163404,6.6769,0,0.321607,-2.5385,0.0,0.0,0.0,-2.389114,,-0.011344,-0.014528,3.9,3.912104,0.772315,0.453275,-0.004479,-0.002976,-0.003576,-0.0046,-0.003103,0.102843,-0.000101,3e-06,4.6e-05,1.59845
163404,6.6869,0,0.319357,-2.5385,0.0,0.0,0.0,-6.374974,,-0.011198,-0.01434,3.9,3.8981,0.77411,0.407415,-0.003303,-0.004687,-0.004321,-0.005773,-0.002355,0.097991,-0.000101,4e-06,4.6e-05,2.238275
163404,6.6969,0,0.294339,-2.5385,0.0,0.0,0.0,-5.102432,,-0.010845,-0.013888,3.9,3.8981,0.77508,0.294767,-0.004418,-0.0054,-0.004255,-0.004506,-0.003166,0.094833,-0.000208,6e-06,4.6e-05,2.537958
163404,6.7069,0,0.269321,-2.5385,0.0,0.0,0.0,-1.623499,,-0.010652,-0.013641,3.9,3.8981,0.77605,0.182119,-0.004134,-0.004434,-0.003203,-0.003079,-0.002979,0.095823,-0.000208,8e-06,4.6e-05,2.690497
163404,6.7169,0,0.244303,-2.5385,0.0,0.0,0.0,2.434079,,-0.010494,-0.01344,3.9,3.8981,0.77702,0.456085,-0.004666,-0.003379,-0.004042,-0.004594,-0.003597,0.090615,-0.000208,1e-05,4.6e-05,2.795551
163404,6.7269,0,0.24771,-2.5385,0.0,0.0,0.0,4.472192,,-0.010226,-0.013097,3.9,3.934797,0.774621,0.754729,-0.004755,-0.002824,-0.004255,-0.003261,-0.003724,0.086519,-0.000101,1.2e-05,4.6e-05,2.848837
163404,6.7369,0,0.251117,-2.5385,0.0,0.0,0.0,4.699375,,-0.010021,-0.012834,3.9,3.971493,0.772221,0.878069,-0.002806,-0.004839,-0.0041,-0.004163,-0.001461,0.083348,-0.000101,1.4e-05,4.6e-05,2.889776
163404,6.7469,0,0.254525,-2.5385,0.0,0.0,0.0,-0.126024,,-0.00987,-0.01264,3.9,4.00819,0.769822,0.778293,-0.003518,-0.005524,-0.004721,-0.004103,-0.002018,0.083066,-0.000101,1.7e-05,4.6e-05,2.920554
163404,6.7569,0,0.285213,-2.5385,0.0,0.0,0.0,-1.612233,,-0.009562,-0.012245,3.9,4.028324,0.768368,0.678517,-0.003579,-0.004434,-0.003827,-0.003355,-0.001182,0.080894,-0.000226,1.9e-05,4.6e-05,2.941083
163404,6.7669,0,0.329339,-2.5385,0.0,0.0,0.0,-0.409071,,-0.009321,-0.011937,3.9,4.0403,0.76738,0.64398,-0.004197,-0.003103,-0.004473,-0.0032,-0.002915,0.082387,-0.000226,2.2e-05,4.6e-05,2.95891
163404,6.7769,0,0.373465,-2.5385,0.0,0.0,0.0,0.213659,,-0.009025,-0.011558,3.9,4.052276,0.766392,0.613608,-0.005566,-0.002424,-0.004379,-0.003545,-0.002758,0.081091,-0.000244,2.4e-05,4.6e-05,2.973027
163404,6.7869,0,0.400445,-2.5385,0.0,0.0,0.0,-1.853942,,-0.008772,-0.011234,3.9,4.046297,0.76613,0.59745,-0.002619,-0.003818,-0.003824,-0.004321,-0.001924,0.076664,-0.000282,2.7e-05,4.6e-05,2.986601
163404,6.7969,0,0.392612,-2.5385,0.0,0.0,0.0,-1.680732,,-0.008514,-0.010903,3.9,4.003865,0.767344,0.599382,-0.003239,-0.003534,-0.004321,-0.003358,-0.003042,0.076877,-0.000315,2.9e-05,4.6e-05,2.997838
163404,6.8069,0,0.38478,-2.5385,0.0,0.0,0.0,-2.003362,,-0.008298,-0.010627,3.9,3.961432,0.768557,0.601314,-0.0042,-0.004963,-0.003979,-0.0028,-0.002358,0.076129,-0.000315,3.2e-05,4.6e-05,3.008438
163404,6.8169,0,0.376948,-2.5385,0.0,0.0,0.0,0.328728,,-0.008092,-0.010363,3.9,3.919,0.76977,0.489713,-0.0042,-0.00304,-0.003976,-0.004939,-0.003042,0.075601,-0.000315,3.5e-05,4.6e-05,3.01418
163404,6.8269,0,0.368141,-2.5385,0.0,0.0,0.0,0.598805,,-0.007796,-0.009983,3.9,3.931523,0.768265,0.370865,-0.003855,-0.002145,-0.003548,-0.003761,-0.0036,0.07486,-0.000282,3.7e-05,4.6e-05,3.022707
163404,6.8369,0,0.359333,-2.5385,0.0,0.0,0.0,1.076161,,-0.007457,-0.00955,3.9,3.944045,0.766761,0.426751,-0.002527,-0.003473,-0.003576,-0.003421,-0.002013,0.069184,-0.000315,4e-05,4.6e-05,3.027583
163404,6.8469,0,0.350526,-2.5385,0.0,0.0,0.0,1.429403,,-0.007143,-0.009148,3.9,3.956568,0.765256,0.705027,-0.003794,-0.003724,-0.003976,-0.0037,-0.002542,0.063611,-0.000358,4.3e-05,4.6e-05,3.033292
163404,6.8569,0,0.348055,-2.5385,0.0,0.0,0.0,1.516046,,-0.006815,-0.008727,3.9,3.975865,0.764684,0.983303,-0.003979,-0.004842,-0.003548,-0.0037,-0.000961,0.065431,-0.000315,4.5e-05,4.6e-05,3.039086
163404,6.8669,0,0.348706,-2.5385,0.0,0.0,0.0,-1.113231,,-0.006574,-0.008419,3.9,3.9985,0.76457,0.697722,-0.004321,-0.002916,-0.003852,-0.004321,-0.002139,0.063081,-0.000315,4.8e-05,4.6e-05,3.042337
163404,6.8769,0,0.349357,-2.5385,0.0,0.0,0.0,-2.40307,,-0.006242,-0.007994,3.9,4.021135,0.764456,0.37615,-0.0046,-0.0018,-0.003824,-0.003634,-0.002824,0.063378,-0.000358,5.1e-05,4.6e-05,3.046363
163404,6.8869,0,0.360329,-2.5385,0.0,0.0,0.0,-5.231199,,-0.006122,-0.00784,3.9,4.022605,0.76494,0.161562,-0.002806,-0.003663,-0.003976,-0.004166,-0.001458,0.05777,-0.000358,5.4e-05,4.6e-05,3.049416
163404,6.8969,0,0.392255,-2.5385,0.0,0.0,0.0,-3.163331,,-0.00587,-0.007517,3.9,3.981103,0.766637,0.083134,-0.003518,-0.0045,-0.003824,-0.003979,-0.002142,0.055063,-0.000358,5.6e-05,4.6e-05,3.051104
163404,6.9069,0,0.424182,-2.5385,0.0,0.0,0.0,-2.159944,,-0.005473,-0.007009,3.9,3.939602,0.768333,0.004706,-0.004476,-0.0045,-0.003976,-0.0037,-0.001734,0.05407,-0.000358,5.9e-05,4.6e-05,3.055307
163404,6.9169,0,0.456108,-2.5385,0.0,0.0,0.0,0.443287,,-0.005236,-0.006705,3.9,3.8981,0.77003,0.242922,-0.0046,-0.003258,-0.003548,-0.004597,-0.002542,0.052237,-0.000358,6.2e-05,4.6e-05,3.05825
163404,6.9269,0,0.428837,-2.5385,0.0,0.0,0.0,2.225123,,-0.004947,-0.006336,3.9,3.8981,0.770559,0.50135,-0.004945,-0.002079,-0.002955,-0.004103,-0.003445,0.046315,-0.000358,6.5e-05,4.6e-05,3.061156
163404,6.9369,0,0.401566,-2.5385,0.0,0.0,0.0,1.479779,,-0.004718,-0.006042,3.9,3.8981,0.771087,0.623686,-0.004134,-0.004284,-0.004318,-0.004873,-0.002634,0.042649,-0.000358,6.8e-05,4.6e-05,3.06325
163404,6.9469,0,0.374295,-2.5385,0.0,0.0,0.0,1.548965,,-0.004429,-0.005672,3.9,3.8981,0.771616,0.572814,-0.004321,-0.004158,-0.003827,-0.004227,-0.002545,0.040967,-0.000208,7.1e-05,4.6e-05,3.065521
163404,6.9569,0,0.368342,-2.5385,0.0,0.0,0.0,2.291143,,-0.004097,-0.005247,3.9,3.930637,0.770843,0.521942,-0.003427,-0.0036,-0.002679,-0.003079,-0.001734,0.041575,1.7e-05,7.4e-05,4.6e-05,3.067272
163404,6.9669,0,0.372889,-2.5385,0.0,0.0,0.0,-1.567254,,-0.003859,-0.004941,3.9,3.9792,0.76943,0.629979,-0.004073,-0.002703,-0.003297,-0.004594,-0.002542,0.038494,1.9e-05,7.7e-05,4.6e-05,3.070066
163404,6.9769,0,0.377436,-2.5385,0.0,0.0,0.0,-0.406175,,-0.00355,-0.004546,3.9,4.027763,0.768017,0.748159,-0.003979,-0.002852,-0.0037,-0.003261,-0.001858,0.038657,1.9e-05,8e-05,4.6e-05,3.072855
163404,6.9869,0,0.377052,-2.5385,0.0,0.0,0.0,-3.886142,,-0.003324,-0.004257,3.9,4.044226,0.767653,0.785509,-0.002527,-0.004342,-0.0037,-0.00506,-0.000748,0.034434,4.3e-05,8.3e-05,4.6e-05,3.074329
163404,6.9969,0,0.366657,-2.5385,0.0,0.0,0.0,-3.303951,,-0.002907,-0.003723,3.9,3.995517,0.769418,0.719985,-0.002897,-0.0049,-0.0037,-0.004161,-0.002639,0.029635,4.3e-05,8.6e-05,4.6e-05,3.075845
163404,7.0069,0,0.356261,-2.5385,0.0,0.0,0.0,-6.603332,,-0.002638,-0.003379,3.9,3.946809,0.771184,0.654461,-0.003921,-0.0049,-0.0037,-0.002924,-0.002979,0.02814,4.3e-05,8.9e-05,4.6e-05,3.077195
163404,7.0169,0,0.345865,-2.5385,0.0,0.0,0.0,-4.887652,,-0.002347,-0.003006,3.9,3.8981,0.77295,0.405931,-0.0042,-0.003382,-0.004321,-0.004042,-0.002976,0.02586,4.3e-05,9.2e-05,4.6e-05,3.078696
163404,7.0269,0,0.34592,-2.5385,0.0,0.0,0.0,-2.423594,,-0.002021,-0.002588,3.9,3.8981,0.772938,0.145719,-0.004476,-0.0027,-0.0046,-0.0046,-0.002824,0.022986,4.3e-05,9.5e-05,4.6e-05,3.080131
163404,7.0369,0,0.345975,-2.5385,0.0,0.0,0.0,2.156581,,-0.001833,-0.002348,3.9,3.8981,0.772926,0.088917,-0.002461,-0.004563,-0.004876,-0.006118,-0.002079,0.016976,4.3e-05,9.8e-05,4.6e-05,3.081163
163404,7.0469,0,0.34603,-2.5385,0.0,0.0,0.0,4.712112,,-0.001499,-0.00192,3.9,3.8981,0.772914,0.291001,-0.002466,-0.004434,-0.004103,-0.00404,-0.003042,0.010581,4.3e-05,0.000101,4.6e-05,3.082997
163404,7.0569,0,0.357925,-2.5385,0.0,0.0,0.0,5.548134,,-0.00122,-0.001562,3.9,3.8981,0.772581,0.493085,-0.003797,-0.004345,-0.003424,-0.003421,-0.003255,0.010589,4.3e-05,0.000104,4.6e-05,3.08417
163404,7.0669,0,0.375652,-2.5385,0.0,0.0,0.0,3.38454,,-0.000967,-0.001239,3.9,3.8981,0.77209,0.483921,-0.0042,-0.003258,-0.0033,-0.004597,-0.002824,0.007033,0.000125,0.000108,4.6e-05,3.085699
163404,7.0769,0,0.393378,-2.5385,0.0,0.0,0.0,-1.212075,,-0.000587,-0.000752,3.9,3.8981,0.771599,0.461273,-0.003855,-0.002424,-0.002334,-0.003482,-0.002079,0.006826,0.000125,0.000111,4.6e-05,3.087117
163404,7.0869,0,0.39522,-2.5385,0.0,0.0,0.0,-4.853409,,-0.000351,-0.00045,3.9,3.90362,0.77095,0.545638,-0.002527,-0.004715,-0.003763,-0.004318,-0.001455,0.002535,0.000125,0.000114,4.6e-05,3.088074
163404,7.0969,0,0.364811,-2.5385,0.0,0.0,0.0,-5.575395,,0.0,0.0,3.9,3.920347,0.76998,0.766202,-0.003794,-0.005524,-0.003979,-0.003758,-0.002266,0.0,0.000125,0.000117,4.6e-05,3.088749
163404,7.1069,0,0.334402,-2.5385,0.0,0.0,0.0,-4.866372,,0.0,0.0,3.9,3.937073,0.76901,0.986766,-0.003979,-0.005055,-0.002803,-0.0032,-0.000837,0.0,0.000151,0.00012,4.6e-05,3.09033
163404,7.1169,0,0.303994,-2.5385,0.0,0.0,0.0,-2.848166,,0.0,0.0,3.9,3.9538,0.76804,0.624,-0.004045,-0.003382,-0.003918,-0.004718,-0.002139,0.0,0.000125,0.000123,4.6e-05,3.091268
163404,7.1269,0,0.332657,-2.5385,0.0,0.0,0.0,1.209907,,0.0,0.0,3.9,3.969025,0.765001,0.224,-0.004821,-0.0027,-0.003979,-0.003882,-0.002203,0.0,0.000151,0.000126,4.6e-05,3.092085
163404,7.1369,0,0.36132,-2.5385,0.0,0.0,0.0,1.786982,,0.0,0.0,3.9,3.98425,0.761962,0.071382,-0.002961,-0.003942,-0.004597,-0.004718,-0.0018,0.0,0.000151,0.00013,4.6e-05,3.09301
163404,7.1469,0,0.389983,-2.5385,0.0,0.0,0.0,0.07216,,0.0,0.0,3.9,3.999476,0.758923,0.233614,-0.004139,-0.003534,-0.005621,-0.003882,-0.003042,0.0,0.000155,0.000133,4.6e-05,3.093814
163404,7.1569,0,0.397398,-2.5385,0.0,0.0,0.0,0.535402,,0.0,0.0,3.9,4.010077,0.75913,0.395846,-0.004479,-0.005239,-0.004106,-0.0032,-0.002634,0.0,0.000125,0.000136,4.6e-05,3.094731
163404,7.1669,0,0.394348,-2.5385,0.0,0.0,0.0,0.178584,,0.0,0.0,3.9,4.0184,0.760935,0.253082,-0.004476,-0.003785,-0.002955,-0.004166,-0.003166,0.0,3.4e-05,0.00014,4.6e-05,3.095735
163404,7.1769,0,0.391299,-2.5385,0.0,0.0,0.0,2.604503,,0.0,0.0,3.9,4.026723,0.76274,0.09085,-0.004324,-0.0027,-0.003421,-0.003358,-0.003255,0.0,-8e-06,0.000143,4.6e-05,3.096605
163404,7.1869,0,0.388303,-2.5385,0.0,0.0,0.0,-0.274127,,0.0,0.0,3.9,4.024521,0.764006,0.160503,-0.002682,-0.005115,-0.004597,-0.004318,-0.001858,0.0,-7.7e-05,0.000146,4.6e-05,3.09743
163404,7.1969,0,0.385417,-2.5385,0.0,0.0,0.0,-3.607868,,0.0,0.0,3.9,4.000947,0.764178,0.525283,-0.003794,-0.005027,-0.003827,-0.003758,-0.002542,0.0,-0.000102,0.000149,4.6e-05,3.098115
163404,7.2069,0,0.382531,-2.5385,0.0,0.0,0.0,-5.491214,,0.0,0.0,3.9,3.977374,0.764349,0.890063,-0.003979,-0.0045,-0.0033,-0.003545,-0.002479,0.0,-0.000102,0.000153,4.6e-05,3.099257
163404,7.2169,0,0.379645,-2.5385,0.0,0.0,0.0,-8.463208,,0.0,0.0,3.9,3.9538,0.76452,0.8156,-0.004666,-0.003879,-0.003576,-0.005494,-0.002821,0.0,-0.000102,0.000156,4.6e-05,3.099822
163404,7.2269,0,0.381281,-2.5385,0.0,0.0,0.0,-5.096186,,0.0,0.0,3.9,3.97377,0.764883,0.7131,-0.0051,-0.002703,-0.002182,-0.004161,-0.002824,0.0,-0.000102,0.000159,4.6e-05,3.100786
163404,7.2369,0,0.382916,-2.5385,0.0,0.0,0.0,0.618525,,0.0,0.0,3.9,3.99374,0.765247,0.638749,-0.002961,-0.004991,-0.003639,-0.005063,-0.002355,0.0,-0.000137,0.000162,4.6e-05,3.101667
163404,7.2469,0,0.384552,-2.5385,0.0,0.0,0.0,5.84566,,0.0,0.0,3.9,4.01371,0.76561,0.600225,-0.003173,-0.005303,-0.004876,-0.004382,-0.0022,0.0,-0.000167,0.000166,4.6e-05,3.10185
163404,7.2569,0,0.388138,-2.5385,0.0,0.0,0.0,5.802522,,0.0,0.0,3.9,3.995787,0.766817,0.561701,-0.004666,-0.005245,-0.004103,-0.003355,-0.002545,0.0,-0.000167,0.000169,4.6e-05,3.102352
163404,7.2669,0,0.392686,-2.5385,0.0,0.0,0.0,3.516176,,0.0,0.0,3.9,3.9592,0.76844,0.588214,-0.004479,-0.003261,-0.002803,-0.0032,-0.003321,0.0,-0.000167,0.000172,4.6e-05,3.102344
163404,7.2769,0,0.397233,-2.5385,0.0,0.0,0.0,2.700282,,0.0,0.0,3.9,3.922613,0.770063,0.618878,-0.005097,-0.001955,-0.003021,-0.004442,-0.002979,0.0,-0.000225,0.000176,4.6e-05,3.103056
163404,7.2869,0,0.408628,-2.5385,0.0,0.0,0.0,-2.497187,,0.0,0.0,3.9,3.91021,0.770158,0.611318,-0.003982,-0.003939,-0.004818,-0.005621,-0.002355,0.0,-0.000225,0.000179,4.6e-05,3.104261
163404,7.2969,0,0.433925,-2.5385,0.0,0.0,0.0,-4.105185,,0.0,0.0,3.9,3.946907,0.767152,0.55511,-0.003576,-0.004279,-0.004258,-0.003761,-0.002545,0.0,-0.000473,0.000183,4.6e-05,3.104964
163404,7.3069,0,0.459223,-2.5385,0.0,0.0,0.0,-0.04267,,0.0,0.0,3.9,3.983603,0.764146,0.498902,-0.004045,-0.004966,-0.0037,-0.003421,-0.002355,0.0,-0.000552,0.000186,4.6e-05,3.105596
163404,7.3169,0,0.48452,-2.5385,0.0,0.0,0.0,-1.893566,,0.0,0.0,3.9,4.0203,0.76114,0.602028,-0.0042,-0.003537,-0.0037,-0.004597,-0.003166,0.0,-0.000659,0.000189,4.6e-05,3.106099
163404,7.3269,0,0.44701,-2.5385,0.0,0.0,0.0,-2.061088,,0.0,0.0,3.9,4.018708,0.760347,0.715324,-0.004476,-0.0027,-0.003079,-0.003482,-0.002013,0.0,-0.000659,0.000192,4.6e-05,3.106667
163404,7.3369,0,0.409501,-2.5385,0.0,0.0,0.0,-1.725513,,0.0,0.0,3.9,4.017117,0.759554,0.718404,-0.003703,-0.004839,-0.003421,-0.004318,-0.001024,0.0,-0.000659,0.000196,4.6e-05,3.107191
163404,7.3469,0,0.371991,-2.5385,0.0,0.0,0.0,-0.705813,,0.0,0.0,3.9,4.015525,0.758762,0.581208,-0.004197,-0.004558,-0.003976,-0.004724,-0.002418,0.0,-0.000659,0.000199,4.6e-05,3.107365
163404,7.3569,0,0.371085,-2.5385,0.0,0.0,0.0,-0.842679,,0.0,0.0,3.9,4.015,0.757906,0.444012,-0.004324,-0.004,-0.003824,-0.003358,-0.002203,0.0,-0.000659,0.000203,4.6e-05,3.107842
163404,7.3669,0,0.388208,-2.5385,0.0,0.0,0.0,-0.123864,,0.0,0.0,3.9,4.015,0.75702,0.647927,-0.004476,-0.003103,-0.0037,-0.004318,-0.003318,0.0,-0.000555,0.000206,4.6e-05,3.108185
163404,7.3769,0,0.405331,-2.5385,0.0,0.0,0.0,1.024635,,0.0,0.0,3.9,4.015,0.756134,0.873615,-0.004945,-0.003321,-0.004597,-0.004103,-0.003724,0.0,-0.000555,0.00021,4.6e-05,3.108568
163404,7.3869,0,0.419159,-2.5385,0.0,0.0,0.0,1.355014,,0.0,0.0,3.9,4.025495,0.754564,0.962028,-0.003582,-0.005118,-0.004103,-0.004597,-0.002013,0.0,-0.000555,0.000213,4.6e-05,3.108996
163404,7.3969,0,0.426299,-2.5385,0.0,0.0,0.0,0.526222,,0.0,0.0,3.9,4.057296,0.751606,0.875728,-0.003452,-0.004558,-0.0037,-0.003758,-0.002542,0.0,-0.000552,0.000217,4.6e-05,3.109725
163404,7.4069,0,0.43344,-2.5385,0.0,0.0,0.0,0.557373,,0.0,0.0,3.9,4.089098,0.748648,0.789428,-0.0037,-0.004621,-0.003976,-0.003821,-0.002203,0.0,-0.000552,0.00022,4.6e-05,3.110248
163404,7.4169,0,0.44058,-2.5385,0.0,0.0,0.0,-7.175562,,0.0,0.0,3.9,4.1209,0.74569,0.613926,-0.004045,-0.004003,-0.0041,-0.005342,-0.003318,0.0,-0.000473,0.000224,4.6e-05,3.110727
163404,7.4269,0,0.451259,-2.5385,0.0,0.0,0.0,-8.11305,,0.0,0.0,3.9,4.053993,0.752498,0.43273,-0.004476,-0.002703,-0.0041,-0.004658,-0.002758,0.0,-0.000552,0.000227,4.6e-05,3.111116
163404,7.4369,0,0.461938,-2.5385,0.0,0.0,0.0,-5.75501,,0.0,0.0,3.9,3.987086,0.759306,0.397193,-0.003703,-0.004439,-0.004721,-0.005342,-0.0022,0.0,-0.000555,0.00023,4.6e-05,3.111557
163404,7.4469,0,0.472617,-2.5385,0.0,0.0,0.0,0.436971,,0.0,0.0,3.9,3.920179,0.766113,0.547041,-0.003921,-0.004779,-0.004103,-0.004658,-0.0022,0.0,-0.000555,0.000234,4.6e-05,3.111784
163404,7.4569,0,0.445464,-2.5385,0.0,0.0,0.0,5.544965,,0.0,0.0,3.9,3.900888,0.769078,0.696889,-0.003579,-0.005397,-0.0037,-0.0041,-0.001924,0.0,-0.000555,0.000237,4.6e-05,3.112031
163404,7.4669,0,0.399677,-2.5385,0.0,0.0,0.0,4.057026,,0.0,0.0,3.9,3.90505,0.77015,0.816469,-0.003921,-0.003937,-0.003976,-0.005342,-0.003042,0.0,-0.000574,0.000241,4.6e-05,3.112595
163404,7.4769,0,0.353891,-2.5385,0.0,0.0,0.0,0.866815,,0.0,0.0,3.9,3.909212,0.771222,0.934117,-0.004476,-0.003445,-0.003824,-0.004037,-0.001461,0.0,-0.000574,0.000244,4.6e-05,3.113157
163404,7.4869,0,0.324709,-2.5385,0.0,0.0,0.0,-2.74951,,0.0,0.0,3.9,3.925111,0.771078,0.824,-0.003082,-0.004497,-0.004597,-0.004718,-0.000155,0.0,-0.000574,0.000248,4.6e-05,3.113583
163404,7.4969,0,0.329238,-2.5385,0.0,0.0,0.0,-4.33785,,0.0,0.0,3.9,3.964841,0.768465,0.424,-0.004263,-0.004279,-0.004103,-0.004503,-0.002139,0.0,-0.000555,0.000252,4.6e-05,3.113742
163404,7.5069,0,0.333768,-2.5385,0.0,0.0,0.0,-2.838205,,0.0,0.0,3.9,4.00457,0.765853,0.024,-0.004755,-0.005242,-0.0037,-0.003824,-0.002479,0.0,-0.000167,0.000255,4.6e-05,3.114294
163404,7.5169,0,0.338297,-2.5385,0.0,0.0,0.0,-2.646625,,0.0,0.0,3.9,4.0443,0.76324,0.352286,-0.002806,-0.002143,-0.002458,-0.003079,-0.001579,0.0,-0.000167,0.000259,4.6e-05,3.114593
163404,7.5269,0,0.321595,-2.5385,0.0,0.0,0.0,-1.395797,,0.0,0.0,3.9,4.000396,0.765594,0.727058,-0.002897,-0.001121,-0.002521,-0.002455,-0.001024,0.0,-0.000161,0.000262,4.6e-05,3.115079
163404,7.5369,0,0.304892,-2.5385,0.0,0.0,0.0,-3.342756,,0.0,0.0,3.9,3.956492,0.767949,0.866551,-0.001437,-0.002573,-0.003145,-0.0023,-0.001521,0.0,-0.000161,0.000266,4.6e-05,3.115609
163404,7.5469,0,0.28819,-2.5385,0.0,0.0,0.0,-1.732738,,0.0,0.0,3.9,3.912588,0.770303,0.706599,-0.001566,-0.002203,-0.002955,-0.002645,-0.000558,0.0,-0.000161,0.000269,4.6e-05,3.116013
163404,7.5569,0,0.320278,-2.5385,0.0,0.0,0.0,-2.531718,,0.0,0.0,3.9,3.918401,0.768029,0.546647,-0.001379,-0.0018,-0.001558,-0.002455,0.000276,0.0,-0.000111,0.000273,4.6e-05,3.11662
163404,7.5669,0,0.376398,-2.5385,0.0,0.0,0.0,-2.330611,,0.0,0.0,3.9,3.9487,0.763475,0.335119,-0.001997,-0.0018,-0.000724,-0.002645,-0.001394,0.0,-0.000111,0.000277,4.6e-05,3.116919
163404,7.5769,0,0.432518,-2.5385,0.0,0.0,0.0,-2.132835,,0.0,0.0,3.9,3.978999,0.758921,0.120299,-0.003297,-0.002145,-0.000876,-0.001903,-0.001303,0.0,-0.000161,0.00028,4.6e-05,3.117086
163404,7.5869,0,0.477436,-2.5385,0.0,0.0,0.0,0.815218,,0.0,0.0,3.9,3.989271,0.755971,0.102853,-0.001906,-0.002852,-0.002587,-0.002397,-0.000279,0.0,-0.000161,0.000284,4.6e-05,3.117319
163404,7.5969,0,0.499611,-2.5385,0.0,0.0,0.0,-2.155845,,0.0,0.0,3.9,3.958881,0.756277,0.336609,-0.001376,-0.002548,-0.002334,-0.001282,0.000276,0.0,-0.000217,0.000287,4.6e-05,3.117642
163404,7.6069,0,0.521787,-2.5385,0.0,0.0,0.0,-4.868613,,0.0,0.0,3.9,3.92849,0.756584,0.570365,-0.002121,-0.001679,-0.001624,-0.002118,-0.000497,0.0,-0.00027,0.000291,4.6e-05,3.118296
163404,7.6169,0,0.543962,-2.5385,0.0,0.0,0.0,-3.603672,,0.0,0.0,3.9,3.8981,0.75689,0.551272,-0.001779,-0.001676,-0.002397,-0.002179,-0.001176,0.0,-0.000352,0.000294,4.6e-05,3.118686
163404,7.6269,0,0.494453,-2.5385,0.0,0.0,0.0,-0.618133,,0.0,0.0,3.9,3.965938,0.754392,0.51604,-0.002121,-0.001179,-0.001903,-0.0019,-0.001024,0.0,-0.000352,0.000298,4.6e-05,3.119015
163404,7.6369,0,0.444943,-2.5385,0.0,0.0,0.0,-3.708723,,0.0,0.0,3.9,4.033776,0.751893,0.539089,-0.001158,-0.002763,-0.002121,-0.002521,-0.000279,0.0,-0.000352,0.000301,4.6e-05,3.119319
163404,7.6469,0,0.395433,-2.5385,0.0,0.0,0.0,-4.569214,,0.0,0.0,3.9,4.101614,0.749395,0.636313,-0.001221,-0.001737,-0.001779,-0.001558,-0.000345,0.0,-0.000352,0.000305,4.6e-05,3.119608
163404,7.6569,0,0.381354,-2.5385,0.0,0.0,0.0,-6.032045,,0.0,0.0,3.9,4.078685,0.753244,0.733537,-0.0015,-0.002142,-0.001155,-0.001621,0.000121,0.0,-0.000352,0.000308,4.6e-05,3.120101
163404,7.6669,0,0.384725,-2.5385,0.0,0.0,0.0,-5.365462,,0.0,0.0,3.9,4.01105,0.76022,0.601408,-0.0015,-0.001803,-0.002587,-0.002521,-0.001118,0.0,-0.000332,0.000312,4.6e-05,3.120442
163404,7.6769,0,0.388096,-2.5385,0.0,0.0,0.0,-3.984787,,0.0,0.0,3.9,3.943415,0.767196,0.45464,-0.001845,-0.0014,-0.002058,-0.002179,-0.000558,0.0,-0.00027,0.000315,4.6e-05,3.120676
163404,7.6869,0,0.375007,-2.5385,0.0,0.0,0.0,0.267702,,0.0,0.0,3.9,3.899477,0.772238,0.354417,-0.000413,-0.002573,-0.002397,-0.002797,0.000621,0.0,-0.00027,0.000319,4.6e-05,3.120923
163404,7.6969,0,0.328497,-2.5385,0.0,0.0,0.0,2.331956,,0.0,0.0,3.9,3.903652,0.773352,0.313433,-0.000942,-0.001927,-0.001558,-0.001406,-0.001584,0.0,-0.000217,0.000322,4.6e-05,3.12111
163404,7.7069,0,0.281988,-2.5385,0.0,0.0,0.0,0.00969,,0.0,0.0,3.9,3.907826,0.774466,0.272449,-0.001845,-0.002297,-0.000448,-0.001221,-0.000561,0.0,-0.00027,0.000326,4.6e-05,3.121384
