shotNO, times, types, nel, B, Pech, Pnbi-tan, Pnbi-perp, Pinput, Prad, Prad/Pinput, Wp, beta, Rax, rax_vmec, a99, D/(H+D), CIII, CIV, OV, OVI, FeXVI, Ip, Isat@4R, Isat@6L, Isat@7L, reff@100eV, ne@100eV, dVdreff@100eV, Te@center, Te@edge, ne@center, SDLloop_dPhi, SDLloop_dPhi_ext, SDLloop_dTheta
1.15085e+05,3.68000e+00,0.00000e+00,1.75900e+00,2.53850e+00,0.00000e+00,4.87686e+00,0.00000e+00,4.87686e+00,4.34960e-01,8.91886e-02,7.54915e-02,9.66402e-02,3.82548e+00,3.93656e+00,5.73685e-01,0.00000e+00,1.24224e+00,9.68730e-02,1.24224e+00,2.09607e-01,1.24224e+00,-4.17430e+00,1.77255e-01,1.64995e-01,1.41330e-01,5.58907e-01,2.01107e+00,9.46089e+01,1.55508e+00,1.13848e-01,1.29378e+00,5.53928e-04,5.75817e-04,1.66031e-01
1.15085e+05,3.69000e+00,0.00000e+00,1.79987e+00,2.53850e+00,0.00000e+00,4.87835e+00,0.00000e+00,4.87835e+00,4.69980e-01,9.63399e-02,7.69006e-02,9.84440e-02,3.82489e+00,3.93453e+00,5.74468e-01,0.00000e+00,1.27098e+00,1.00118e-01,1.27098e+00,1.93959e-01,1.27098e+00,-4.11280e+00,1.71140e-01,1.68630e-01,1.43030e-01,5.59478e-01,2.05017e+00,9.47902e+01,1.53434e+00,1.14694e-01,1.32836e+00,5.52741e-04,5.75817e-04,1.70016e-01
1.15085e+05,3.70000e+00,0.00000e+00,1.84073e+00,2.53850e+00,0.00000e+00,4.87775e+00,0.00000e+00,4.87775e+00,4.49640e-01,9.21818e-02,7.84432e-02,1.00419e-01,3.82430e+00,3.93250e+00,5.75250e-01,0.00000e+00,1.24276e+00,9.25718e-02,1.24276e+00,2.08232e-01,1.24276e+00,-4.17280e+00,1.76440e-01,1.70865e-01,1.46190e-01,5.60049e-01,2.08927e+00,9.49715e+01,1.51360e+00,1.15540e-01,1.36295e+00,5.51063e-04,5.75817e-04,1.72161e-01
1.15085e+05,3.71000e+00,0.00000e+00,1.85891e+00,2.53850e+00,0.00000e+00,4.85874e+00,0.00000e+00,4.85874e+00,4.84430e-01,9.97028e-02,8.00080e-02,1.02422e-01,3.82430e+00,3.93250e+00,5.73723e-01,0.00000e+00,1.29103e+00,9.69386e-02,1.29103e+00,2.11468e-01,1.29103e+00,-4.38220e+00,1.78930e-01,1.73950e-01,1.46660e-01,5.59273e-01,2.07926e+00,9.47211e+01,1.51115e+00,1.13453e-01,1.40339e+00,5.49675e-04,5.75817e-04,1.76344e-01
1.15085e+05,3.72000e+00,0.00000e+00,1.87708e+00,2.53850e+00,0.00000e+00,4.85825e+00,0.00000e+00,4.85825e+00,4.70310e-01,9.68065e-02,8.08885e-02,1.03549e-01,3.82430e+00,3.93250e+00,5.72195e-01,0.00000e+00,1.29675e+00,8.81687e-02,1.29675e+00,2.14588e-01,1.29675e+00,-4.36700e+00,1.87140e-01,1.76300e-01,1.53385e-01,5.58496e-01,2.06926e+00,9.44706e+01,1.50869e+00,1.11365e-01,1.44383e+00,5.48937e-04,5.75817e-04,1.80277e-01
1.15085e+05,3.73000e+00,0.00000e+00,1.89526e+00,2.53850e+00,0.00000e+00,4.89619e+00,0.00000e+00,4.89619e+00,4.89030e-01,9.98797e-02,8.24920e-02,1.05602e-01,3.82430e+00,3.93250e+00,5.70668e-01,0.00000e+00,1.26885e+00,9.50794e-02,1.26885e+00,1.94538e-01,1.26885e+00,-4.51730e+00,1.92030e-01,1.77410e-01,1.51730e-01,5.57720e-01,2.05925e+00,9.42202e+01,1.50624e+00,1.09277e-01,1.48427e+00,5.47564e-04,5.75817e-04,1.81842e-01
1.15085e+05,3.74000e+00,0.00000e+00,1.91743e+00,2.53850e+00,0.00000e+00,4.92300e+00,0.00000e+00,4.92300e+00,4.94840e-01,1.00516e-01,8.37816e-02,1.07253e-01,3.82430e+00,3.93250e+00,5.70995e-01,0.00000e+00,1.28980e+00,9.39801e-02,1.28980e+00,1.92289e-01,1.28980e+00,-4.58660e+00,1.91640e-01,1.81485e-01,1.55290e-01,5.58181e-01,2.07966e+00,9.43689e+01,1.51794e+00,1.10398e-01,1.51670e+00,5.46913e-04,5.75817e-04,1.85187e-01
1.15085e+05,3.75000e+00,0.00000e+00,1.94131e+00,2.53850e+00,0.00000e+00,4.92693e+00,0.00000e+00,4.92693e+00,5.02790e-01,1.02049e-01,8.49020e-02,1.08687e-01,3.82430e+00,3.93250e+00,5.72116e-01,0.00000e+00,1.30165e+00,1.05393e-01,1.30165e+00,1.92396e-01,1.30165e+00,-4.61840e+00,1.82770e-01,1.87610e-01,1.56710e-01,5.59172e-01,2.11311e+00,9.46886e+01,1.53572e+00,1.12893e-01,1.54570e+00,5.46032e-04,5.75817e-04,1.88130e-01
1.15085e+05,3.76000e+00,0.00000e+00,1.96519e+00,2.53850e+00,0.00000e+00,4.90005e+00,0.00000e+00,4.90005e+00,5.09980e-01,1.04076e-01,8.64461e-02,1.10664e-01,3.82430e+00,3.93250e+00,5.73237e-01,0.00000e+00,1.32557e+00,8.67094e-02,1.32557e+00,1.97539e-01,1.32557e+00,-4.70270e+00,2.05025e-01,1.85225e-01,1.58445e-01,5.60163e-01,2.14656e+00,9.50083e+01,1.55349e+00,1.15388e-01,1.57470e+00,5.45187e-04,5.75817e-04,1.90614e-01
1.15085e+05,3.77000e+00,0.00000e+00,1.99091e+00,2.53850e+00,0.00000e+00,4.88614e+00,0.00000e+00,4.88614e+00,5.16250e-01,1.05656e-01,8.72440e-02,1.11685e-01,3.82454e+00,3.93331e+00,5.73415e-01,0.00000e+00,1.30353e+00,9.05114e-02,1.30353e+00,1.92525e-01,1.30353e+00,-4.75900e+00,1.97280e-01,1.90760e-01,1.63290e-01,5.60453e-01,2.17323e+00,9.51028e+01,1.55514e+00,1.16353e-01,1.60885e+00,5.45157e-04,5.75817e-04,1.93148e-01
1.15085e+05,3.78000e+00,0.00000e+00,2.01940e+00,2.53850e+00,0.00000e+00,4.93871e+00,0.00000e+00,4.93871e+00,4.66320e-01,9.44214e-02,8.84604e-02,1.13242e-01,3.82512e+00,3.93534e+00,5.72176e-01,0.00000e+00,1.30930e+00,8.43816e-02,1.30930e+00,1.94662e-01,1.30930e+00,-4.91870e+00,1.97815e-01,1.94390e-01,1.63155e-01,5.59690e-01,2.18971e+00,9.48598e+01,1.53262e+00,1.15020e-01,1.65073e+00,5.44560e-04,5.75817e-04,1.95880e-01
1.15085e+05,3.79000e+00,0.00000e+00,2.04789e+00,2.53850e+00,0.00000e+00,4.98100e+00,0.00000e+00,4.98100e+00,5.86060e-01,1.17659e-01,8.95865e-02,1.14684e-01,3.82571e+00,3.93737e+00,5.70938e-01,0.00000e+00,1.33401e+00,9.03859e-02,1.33401e+00,1.84776e-01,1.33401e+00,-4.99010e+00,1.99870e-01,1.95830e-01,1.68480e-01,5.58928e-01,2.20620e+00,9.46167e+01,1.51009e+00,1.13688e-01,1.69261e+00,5.44146e-04,5.75817e-04,1.98847e-01
1.15085e+05,3.80000e+00,0.00000e+00,2.07637e+00,2.53850e+00,0.00000e+00,4.94355e+00,0.00000e+00,4.94355e+00,4.46870e-01,9.03945e-02,9.06224e-02,1.16010e-01,3.82630e+00,3.93940e+00,5.69700e-01,0.00000e+00,1.34629e+00,7.97063e-02,1.34629e+00,1.89320e-01,1.34629e+00,-5.20390e+00,2.09470e-01,1.96885e-01,1.66610e-01,5.58166e-01,2.22268e+00,9.43736e+01,1.48757e+00,1.12356e-01,1.73449e+00,5.43529e-04,5.75817e-04,2.01119e-01
1.15085e+05,3.81000e+00,0.00000e+00,2.10362e+00,2.53850e+00,0.00000e+00,4.97879e+00,0.00000e+00,4.97879e+00,5.31250e-01,1.06703e-01,9.19126e-02,1.17662e-01,3.82630e+00,3.93940e+00,5.69648e-01,0.00000e+00,1.32191e+00,1.04201e-01,1.32191e+00,1.79880e-01,1.32191e+00,-5.42120e+00,2.05140e-01,2.02850e-01,1.68160e-01,5.58181e-01,2.23990e+00,9.43786e+01,1.50332e+00,1.12426e-01,1.75840e+00,5.43721e-04,5.75817e-04,2.03154e-01
1.15085e+05,3.82000e+00,0.00000e+00,2.13087e+00,2.53850e+00,0.00000e+00,4.95088e+00,0.00000e+00,4.95088e+00,5.43060e-01,1.09689e-01,9.28996e-02,1.18925e-01,3.82630e+00,3.93940e+00,5.69597e-01,0.00000e+00,1.34396e+00,9.14183e-02,1.34396e+00,2.00482e-01,1.34396e+00,-5.43950e+00,2.15810e-01,1.98515e-01,1.68315e-01,5.58197e-01,2.25712e+00,9.43836e+01,1.51907e+00,1.12496e-01,1.78231e+00,5.43518e-04,5.75817e-04,2.05474e-01
1.15085e+05,3.83000e+00,0.00000e+00,2.15811e+00,2.53850e+00,0.00000e+00,5.00261e+00,0.00000e+00,5.00261e+00,5.55170e-01,1.10976e-01,9.41152e-02,1.20481e-01,3.82630e+00,3.93940e+00,5.69545e-01,0.00000e+00,1.32472e+00,9.25346e-02,1.32472e+00,1.82150e-01,1.32472e+00,-5.61490e+00,2.18950e-01,1.99460e-01,1.64480e-01,5.58213e-01,2.27433e+00,9.43886e+01,1.53482e+00,1.12567e-01,1.80622e+00,5.42598e-04,5.75817e-04,2.06795e-01
1.15085e+05,3.84000e+00,0.00000e+00,2.18048e+00,2.53850e+00,0.00000e+00,5.02065e+00,0.00000e+00,5.02065e+00,5.55830e-01,1.10709e-01,9.53328e-02,1.22040e-01,3.82630e+00,3.93940e+00,5.69172e-01,0.00000e+00,1.33127e+00,8.48895e-02,1.33127e+00,1.80281e-01,1.33127e+00,-5.76760e+00,2.15490e-01,2.06710e-01,1.72060e-01,5.57848e-01,2.29239e+00,9.42717e+01,1.53901e+00,1.11661e-01,1.83070e+00,5.41683e-04,5.75817e-04,2.08698e-01
1.15085e+05,3.85000e+00,0.00000e+00,2.20076e+00,2.53850e+00,0.00000e+00,5.01348e+00,0.00000e+00,5.01348e+00,4.72460e-01,9.42380e-02,9.61362e-02,1.23068e-01,3.82630e+00,3.93940e+00,5.68659e-01,0.00000e+00,1.36562e+00,8.41072e-02,1.36562e+00,1.87481e-01,1.36562e+00,-5.80650e+00,2.21850e-01,2.09170e-01,1.75020e-01,5.57319e-01,2.31081e+00,9.41024e+01,1.53825e+00,1.10336e-01,1.85543e+00,5.40686e-04,5.75817e-04,2.10589e-01
1.15085e+05,3.86000e+00,0.00000e+00,2.22104e+00,2.53850e+00,0.00000e+00,5.00221e+00,0.00000e+00,5.00221e+00,5.62220e-01,1.12394e-01,9.70928e-02,1.24293e-01,3.82630e+00,3.93940e+00,5.68147e-01,0.00000e+00,1.35094e+00,9.21189e-02,1.35094e+00,1.85769e-01,1.35094e+00,-5.85640e+00,2.24430e-01,2.07880e-01,1.71315e-01,5.56791e-01,2.32922e+00,9.39332e+01,1.53749e+00,1.09011e-01,1.88015e+00,5.41631e-04,5.75817e-04,2.13341e-01
1.15085e+05,3.87000e+00,0.00000e+00,2.23752e+00,2.53850e+00,0.00000e+00,4.98251e+00,0.00000e+00,4.98251e+00,5.79410e-01,1.16289e-01,9.82179e-02,1.25733e-01,3.82636e+00,3.93938e+00,5.67784e-01,0.00000e+00,1.35409e+00,1.02345e-01,1.35409e+00,1.77830e-01,1.35409e+00,-5.91610e+00,2.19960e-01,2.13290e-01,1.77130e-01,5.56659e-01,2.34154e+00,9.38908e+01,1.53498e+00,1.08708e-01,1.90893e+00,5.40803e-04,5.75817e-04,2.14262e-01
1.15085e+05,3.88000e+00,0.00000e+00,2.24831e+00,2.53850e+00,0.00000e+00,5.07098e+00,0.00000e+00,5.07098e+00,5.06570e-01,9.98960e-02,9.93163e-02,1.27139e-01,3.82651e+00,3.93932e+00,5.67642e-01,0.00000e+00,1.35626e+00,8.23286e-02,1.35626e+00,1.85695e-01,1.35626e+00,-6.22410e+00,2.25530e-01,2.11645e-01,1.73850e-01,5.57120e-01,2.34471e+00,9.40385e+01,1.52984e+00,1.09938e-01,1.94378e+00,5.39723e-04,5.75817e-04,2.16092e-01
1.15085e+05,3.89000e+00,0.00000e+00,2.25909e+00,2.53850e+00,0.00000e+00,5.06239e+00,0.00000e+00,5.06239e+00,6.13320e-01,1.21152e-01,1.00458e-01,1.28601e-01,3.82665e+00,3.93926e+00,5.67501e-01,0.00000e+00,1.38224e+00,8.83983e-02,1.38224e+00,1.86978e-01,1.38224e+00,-6.28000e+00,2.29030e-01,2.14680e-01,1.78470e-01,5.57581e-01,2.34788e+00,9.41861e+01,1.52469e+00,1.11167e-01,1.97863e+00,5.39119e-04,5.75817e-04,2.17974e-01
1.15085e+05,3.90000e+00,0.00000e+00,2.26988e+00,2.53850e+00,0.00000e+00,5.05555e+00,0.00000e+00,5.05555e+00,5.35410e-01,1.05905e-01,1.01139e-01,1.29473e-01,3.82680e+00,3.93920e+00,5.67360e-01,0.00000e+00,1.38858e+00,8.36610e-02,1.38858e+00,1.83931e-01,1.38858e+00,-6.55680e+00,2.26445e-01,2.15905e-01,1.76450e-01,5.58041e-01,2.35105e+00,9.43338e+01,1.51954e+00,1.12397e-01,2.01348e+00,5.37738e-04,5.75817e-04,2.18920e-01
1.15085e+05,3.91000e+00,0.00000e+00,2.27586e+00,2.53850e+00,0.00000e+00,5.03836e+00,0.00000e+00,5.03836e+00,6.02650e-01,1.19612e-01,1.02110e-01,1.30716e-01,3.82680e+00,3.93920e+00,5.66142e-01,0.00000e+00,1.41924e+00,1.00621e-01,1.41924e+00,1.79141e-01,1.41924e+00,-6.68340e+00,2.40420e-01,2.06390e-01,1.77590e-01,5.57037e-01,2.36936e+00,9.40127e+01,1.52342e+00,1.09886e-01,2.02928e+00,5.37913e-04,5.75817e-04,2.21033e-01
1.15085e+05,3.92000e+00,0.00000e+00,2.28185e+00,2.53850e+00,0.00000e+00,5.02055e+00,0.00000e+00,5.02055e+00,5.56420e-01,1.10829e-01,1.02843e-01,1.31654e-01,3.82680e+00,3.93920e+00,5.64924e-01,0.00000e+00,1.44335e+00,8.32220e-02,1.44335e+00,1.85113e-01,1.44335e+00,-6.85590e+00,2.38610e-01,2.17615e-01,1.81490e-01,5.56032e-01,2.38767e+00,9.36916e+01,1.52730e+00,1.07374e-01,2.04508e+00,5.37614e-04,5.75817e-04,2.23643e-01
1.15085e+05,3.93000e+00,0.00000e+00,2.28784e+00,2.53850e+00,0.00000e+00,5.06060e+00,0.00000e+00,5.06060e+00,5.58000e-01,1.10264e-01,1.03943e-01,1.33062e-01,3.82680e+00,3.93920e+00,5.63705e-01,0.00000e+00,1.44381e+00,9.15713e-02,1.44381e+00,1.86727e-01,1.44381e+00,-6.92180e+00,2.44910e-01,2.23040e-01,1.80730e-01,5.55027e-01,2.40598e+00,9.33705e+01,1.53118e+00,1.04862e-01,2.06087e+00,5.36986e-04,5.75817e-04,2.25026e-01
1.15085e+05,3.94000e+00,0.00000e+00,2.30702e+00,2.53850e+00,0.00000e+00,5.08742e+00,0.00000e+00,5.08742e+00,6.18940e-01,1.21661e-01,1.04586e-01,1.33886e-01,3.82680e+00,3.93920e+00,5.63745e-01,0.00000e+00,1.45508e+00,8.44379e-02,1.45508e+00,1.74598e-01,1.45508e+00,-7.04560e+00,2.41535e-01,2.20025e-01,1.80385e-01,5.55383e-01,2.40740e+00,9.34841e+01,1.53119e+00,1.05759e-01,2.09334e+00,5.37130e-04,5.75817e-04,2.26582e-01
1.15085e+05,3.95000e+00,0.00000e+00,2.33186e+00,2.53850e+00,0.00000e+00,5.08252e+00,0.00000e+00,5.08252e+00,6.17220e-01,1.21440e-01,1.05329e-01,1.34837e-01,3.82680e+00,3.93920e+00,5.64324e-01,0.00000e+00,1.47517e+00,8.98424e-02,1.47517e+00,1.79042e-01,1.47517e+00,-7.01880e+00,2.39870e-01,2.27260e-01,1.82760e-01,5.56321e-01,2.40159e+00,9.37840e+01,1.52955e+00,1.08116e-01,2.13294e+00,5.36287e-04,5.75817e-04,2.27371e-01
1.15085e+05,3.96000e+00,0.00000e+00,2.35670e+00,2.53850e+00,0.00000e+00,5.06972e+00,0.00000e+00,5.06972e+00,5.28620e-01,1.04270e-01,1.06125e-01,1.35855e-01,3.82680e+00,3.93920e+00,5.64903e-01,0.00000e+00,1.45759e+00,9.30113e-02,1.45759e+00,1.75075e-01,1.45759e+00,-7.13430e+00,2.48620e-01,2.25165e-01,1.87395e-01,5.57259e-01,2.39577e+00,9.40838e+01,1.52790e+00,1.10474e-01,2.17255e+00,5.36253e-04,5.75817e-04,2.29295e-01
1.15085e+05,3.97000e+00,0.00000e+00,2.38043e+00,2.53850e+00,0.00000e+00,5.04887e+00,0.00000e+00,5.04887e+00,6.28390e-01,1.24461e-01,1.06859e-01,1.36795e-01,3.82680e+00,3.93920e+00,5.65119e-01,0.00000e+00,1.49431e+00,8.80092e-02,1.49431e+00,1.87697e-01,1.49431e+00,-7.10600e+00,2.52990e-01,2.28940e-01,1.75340e-01,5.57477e-01,2.41078e+00,9.41533e+01,1.52956e+00,1.11046e-01,2.19853e+00,5.35406e-04,5.75817e-04,2.29783e-01
1.15085e+05,3.98000e+00,0.00000e+00,2.40250e+00,2.53850e+00,0.00000e+00,5.09840e+00,0.00000e+00,5.09840e+00,5.66170e-01,1.11048e-01,1.07588e-01,1.37728e-01,3.82680e+00,3.93920e+00,5.64793e-01,0.00000e+00,1.44400e+00,8.72008e-02,1.44400e+00,1.79854e-01,1.44400e+00,-7.22700e+00,2.58930e-01,2.28290e-01,1.86715e-01,5.56613e-01,2.45702e+00,9.38772e+01,1.53617e+00,1.08942e-01,2.20409e+00,5.34836e-04,5.75817e-04,2.31280e-01
1.15085e+05,3.99000e+00,0.00000e+00,2.42457e+00,2.53850e+00,0.00000e+00,5.11299e+00,0.00000e+00,5.11299e+00,6.10490e-01,1.19400e-01,1.08024e-01,1.38286e-01,3.82680e+00,3.93920e+00,5.64466e-01,0.00000e+00,1.46509e+00,9.04079e-02,1.46509e+00,1.78217e-01,1.46509e+00,-7.41280e+00,2.53710e-01,2.31330e-01,1.84760e-01,5.55749e-01,2.50325e+00,9.36011e+01,1.54278e+00,1.06837e-01,2.20965e+00,5.34891e-04,5.75817e-04,2.33326e-01
1.15085e+05,4.00000e+00,0.00000e+00,2.44663e+00,2.53850e+00,0.00000e+00,5.08659e+00,0.00000e+00,5.08659e+00,6.48910e-01,1.27573e-01,1.08679e-01,1.39125e-01,3.82680e+00,3.93920e+00,5.64140e-01,0.00000e+00,1.48384e+00,8.56279e-02,1.48384e+00,1.72645e-01,1.48384e+00,-7.47640e+00,2.62330e-01,2.29915e-01,1.88645e-01,5.54885e-01,2.54949e+00,9.33249e+01,1.54939e+00,1.04733e-01,2.21521e+00,5.33982e-04,5.75817e-04,2.34309e-01
1.15085e+05,4.01000e+00,0.00000e+00,2.44570e+00,2.53850e+00,0.00000e+00,5.09256e+00,0.00000e+00,5.09256e+00,5.85540e-01,1.14980e-01,1.09284e-01,1.39899e-01,3.82680e+00,3.93920e+00,5.64507e-01,0.00000e+00,1.50435e+00,9.16300e-02,1.50435e+00,1.78681e-01,1.50435e+00,-7.58240e+00,2.66450e-01,2.30500e-01,1.81260e-01,5.55455e-01,2.54529e+00,9.35073e+01,1.53534e+00,1.06071e-01,2.22588e+00,5.33736e-04,5.75817e-04,2.36616e-01
1.15085e+05,4.02000e+00,0.00000e+00,2.44478e+00,2.53850e+00,0.00000e+00,5.05700e+00,0.00000e+00,5.05700e+00,6.19410e-01,1.22486e-01,1.09613e-01,1.40321e-01,3.82680e+00,3.93920e+00,5.64873e-01,0.00000e+00,1.51090e+00,8.96606e-02,1.51090e+00,1.86725e-01,1.51090e+00,-7.69390e+00,2.64515e-01,2.32185e-01,1.85800e-01,5.56026e-01,2.54110e+00,9.36896e+01,1.52128e+00,1.07409e-01,2.23654e+00,5.34346e-04,5.75817e-04,2.37677e-01
1.15085e+05,4.03000e+00,0.00000e+00,2.44385e+00,2.53850e+00,0.00000e+00,5.10768e+00,0.00000e+00,5.10768e+00,5.89480e-01,1.15410e-01,1.10396e-01,1.41323e-01,3.82680e+00,3.93920e+00,5.65240e-01,0.00000e+00,1.54744e+00,9.16997e-02,1.54744e+00,1.78816e-01,1.54744e+00,-7.93760e+00,2.66920e-01,2.35620e-01,1.88230e-01,5.56596e-01,2.53691e+00,9.38719e+01,1.50723e+00,1.08747e-01,2.24721e+00,5.33906e-04,5.75817e-04,2.38654e-01
1.15085e+05,4.04000e+00,0.00000e+00,2.47284e+00,2.53850e+00,0.00000e+00,5.13098e+00,0.00000e+00,5.13098e+00,6.28280e-01,1.22448e-01,1.11012e-01,1.42112e-01,3.82680e+00,3.93920e+00,5.64996e-01,0.00000e+00,1.55299e+00,9.85505e-02,1.55299e+00,1.84605e-01,1.55299e+00,-8.02330e+00,2.62505e-01,2.37100e-01,1.88120e-01,5.56008e-01,2.55506e+00,9.36879e+01,1.50684e+00,1.07294e-01,2.25267e+00,5.34283e-04,5.75817e-04,2.39882e-01
1.15085e+05,4.05000e+00,0.00000e+00,2.51467e+00,2.53850e+00,0.00000e+00,5.12033e+00,0.00000e+00,5.12033e+00,6.72230e-01,1.31286e-01,1.11605e-01,1.42871e-01,3.82680e+00,3.93920e+00,5.64490e-01,0.00000e+00,1.52716e+00,8.71686e-02,1.52716e+00,1.81535e-01,1.52716e+00,-8.21450e+00,2.67010e-01,2.36980e-01,1.96010e-01,5.54922e-01,2.58278e+00,9.33468e+01,1.51230e+00,1.04645e-01,2.25590e+00,5.33685e-04,5.75817e-04,2.40508e-01
1.15085e+05,4.06000e+00,0.00000e+00,2.55649e+00,2.53850e+00,0.00000e+00,5.10427e+00,0.00000e+00,5.10427e+00,5.69340e-01,1.11542e-01,1.12036e-01,1.43422e-01,3.82680e+00,3.93920e+00,5.63984e-01,0.00000e+00,1.49455e+00,9.53261e-02,1.49455e+00,1.72854e-01,1.49455e+00,-8.47400e+00,2.68750e-01,2.39005e-01,1.94170e-01,5.53837e-01,2.61050e+00,9.30058e+01,1.51777e+00,1.01997e-01,2.25913e+00,5.34483e-04,5.75817e-04,2.41819e-01
1.15085e+05,4.07000e+00,0.00000e+00,2.57226e+00,2.53850e+00,0.00000e+00,5.07299e+00,0.00000e+00,5.07299e+00,6.74730e-01,1.33004e-01,1.12423e-01,1.43917e-01,3.82708e+00,3.93995e+00,5.63664e-01,0.00000e+00,1.50059e+00,9.47416e-02,1.50059e+00,1.81280e-01,1.50059e+00,-8.50790e+00,2.73690e-01,2.39770e-01,1.93550e-01,5.53526e-01,2.62733e+00,9.29077e+01,1.52192e+00,1.01538e-01,2.27882e+00,5.34180e-04,5.75817e-04,2.42784e-01
1.15085e+05,4.08000e+00,0.00000e+00,2.54895e+00,2.53850e+00,0.00000e+00,5.14841e+00,0.00000e+00,5.14841e+00,5.71530e-01,1.11011e-01,1.13177e-01,1.44883e-01,3.82779e+00,3.94184e+00,5.63622e-01,0.00000e+00,1.53538e+00,9.74910e-02,1.53538e+00,1.81016e-01,1.53538e+00,-8.80160e+00,2.63965e-01,2.43860e-01,1.94455e-01,5.54374e-01,2.62780e+00,9.31741e+01,1.52411e+00,1.04366e-01,2.32319e+00,5.34467e-04,5.75817e-04,2.43706e-01
1.15085e+05,4.09000e+00,0.00000e+00,2.52565e+00,2.53850e+00,0.00000e+00,5.10574e+00,0.00000e+00,5.10574e+00,6.89430e-01,1.35030e-01,1.13851e-01,1.45746e-01,3.82849e+00,3.94372e+00,5.63581e-01,0.00000e+00,1.58435e+00,9.26099e-02,1.58435e+00,1.76905e-01,1.58435e+00,-8.83060e+00,2.72540e-01,2.38440e-01,1.95180e-01,5.55223e-01,2.62827e+00,9.34405e+01,1.52629e+00,1.07193e-01,2.36756e+00,5.34259e-04,5.75817e-04,2.44385e-01
1.15085e+05,4.10000e+00,0.00000e+00,2.50234e+00,2.53850e+00,0.00000e+00,5.13709e+00,0.00000e+00,5.13709e+00,6.52520e-01,1.27021e-01,1.14136e-01,1.46110e-01,3.82920e+00,3.94560e+00,5.63540e-01,0.00000e+00,1.60494e+00,9.73888e-02,1.60494e+00,1.80511e-01,1.60494e+00,-9.08390e+00,2.69470e-01,2.46670e-01,1.95180e-01,5.56071e-01,2.62874e+00,9.37069e+01,1.52848e+00,1.10021e-01,2.41193e+00,5.33821e-04,5.75817e-04,2.45354e-01
1.15085e+05,4.11000e+00,0.00000e+00,2.54300e+00,2.53850e+00,0.00000e+00,5.12736e+00,0.00000e+00,5.12736e+00,6.30960e-01,1.23057e-01,1.14779e-01,1.46934e-01,3.82859e+00,3.94357e+00,5.63631e-01,0.00000e+00,1.58120e+00,9.58316e-02,1.58120e+00,1.69917e-01,1.58120e+00,-9.14370e+00,2.69250e-01,2.43780e-01,1.95250e-01,5.55656e-01,2.66648e+00,9.35752e+01,1.55197e+00,1.08252e-01,2.42335e+00,5.33830e-04,5.75817e-04,2.46557e-01
1.15085e+05,4.12000e+00,0.00000e+00,2.58366e+00,2.53850e+00,0.00000e+00,5.09797e+00,0.00000e+00,5.09797e+00,6.55160e-01,1.28514e-01,1.15102e-01,1.47347e-01,3.82799e+00,3.94154e+00,5.63722e-01,0.00000e+00,1.60543e+00,8.10864e-02,1.60543e+00,1.76687e-01,1.60543e+00,-9.41360e+00,2.81825e-01,2.40730e-01,2.00370e-01,5.55241e-01,2.70422e+00,9.34435e+01,1.57546e+00,1.06482e-01,2.43476e+00,5.34241e-04,5.75817e-04,2.48037e-01
1.15085e+05,4.13000e+00,0.00000e+00,2.62433e+00,2.53850e+00,0.00000e+00,5.16190e+00,0.00000e+00,5.16190e+00,6.45130e-01,1.24979e-01,1.15732e-01,1.48153e-01,3.82738e+00,3.93951e+00,5.63813e-01,0.00000e+00,1.59732e+00,9.84253e-02,1.59732e+00,1.70253e-01,1.59732e+00,-9.83800e+00,2.68390e-01,2.47180e-01,2.03230e-01,5.54826e-01,2.74196e+00,9.33118e+01,1.59895e+00,1.04713e-01,2.44618e+00,5.34244e-04,5.75817e-04,2.49264e-01
1.15085e+05,4.14000e+00,0.00000e+00,2.63983e+00,2.53850e+00,0.00000e+00,5.15772e+00,0.00000e+00,5.15772e+00,6.97090e-01,1.35155e-01,1.16591e-01,1.49254e-01,3.82762e+00,3.94032e+00,5.63607e-01,0.00000e+00,1.57499e+00,1.01560e-01,1.57499e+00,1.67397e-01,1.57499e+00,-1.00040e+01,2.75490e-01,2.46400e-01,2.03230e-01,5.54329e-01,2.76476e+00,9.31553e+01,1.59146e+00,1.03767e-01,2.47082e+00,5.34210e-04,5.75817e-04,2.49086e-01
1.15085e+05,4.15000e+00,0.00000e+00,2.64456e+00,2.53850e+00,0.00000e+00,5.15435e+00,0.00000e+00,5.15435e+00,6.13260e-01,1.18979e-01,1.16985e-01,1.49758e-01,3.82823e+00,3.94235e+00,5.63273e-01,0.00000e+00,1.61464e+00,1.01378e-01,1.61464e+00,1.67098e-01,1.61464e+00,-1.02040e+01,2.74680e-01,2.46850e-01,2.03910e-01,5.53796e-01,2.78116e+00,9.29882e+01,1.57070e+00,1.03173e-01,2.50113e+00,5.34030e-04,5.75817e-04,2.49216e-01
1.15085e+05,4.16000e+00,0.00000e+00,2.64928e+00,2.53850e+00,0.00000e+00,5.11947e+00,0.00000e+00,5.11947e+00,6.87750e-01,1.34340e-01,1.17826e-01,1.50835e-01,3.82884e+00,3.94438e+00,5.62940e-01,0.00000e+00,1.57858e+00,9.01376e-02,1.57858e+00,1.83370e-01,1.57858e+00,-1.02520e+01,2.79340e-01,2.43660e-01,1.99240e-01,5.53264e-01,2.79756e+00,9.28211e+01,1.54994e+00,1.02579e-01,2.53144e+00,5.34359e-04,5.75817e-04,2.50774e-01
