# nel,B,Pinput,Prad,Prad/Pinput,beta,CIII,CIV,OV,OVI,FeXVI,SDLloop_dPhi,SDLloop_dTheta
6.692890355386786894e-01,8.862873073578202421e-01,5.395259642301757363e-01,1.057350620098683747e-01,3.834539496908743184e-01,4.025911935882841020e-01,1.678059850308392109e-01,2.495273580357283416e-01,2.206319485998090579e-01,1.478455482620981698e-01,1.974569011100839599e-01,8.297470546590040019e-01,7.866465896496737109e-01
6.701110946728647821e-01,8.862873073578202421e-01,5.398624434430826513e-01,8.510036195000758585e-02,3.731621201933211229e-01,4.017572572022681809e-01,1.876104927664442590e-01,2.578363500807554498e-01,2.281921970036020486e-01,1.175528839152939486e-01,2.337630770151551962e-01,8.274673739146651830e-01,7.864613328839538120e-01
9.200785167604614845e-01,8.862873073578202421e-01,5.344108506975754347e-01,5.410573225346891890e-01,5.983148929694308560e-01,3.296750919365772914e-01,2.853682922479320871e-01,2.235747393155077534e-01,6.617225568499274235e-02,1.200339049960008619e-01,1.841203036673908500e-01,8.580428954360139748e-01,6.739123872262109405e-01
9.107191005830017616e-01,8.862873073578202421e-01,5.348144098864593410e-01,5.063252755832612362e-01,5.811766835601436254e-01,3.360750276496669020e-01,2.992754273019481714e-01,2.522207576033839160e-01,4.706378679279843436e-02,1.284976965549333716e-01,1.555817094528459954e-01,8.573590022054331516e-01,6.715005136474647696e-01
8.972007907181120956e-01,8.862873073578202421e-01,5.334048502241998113e-01,5.088954471913287314e-01,5.840111196063269006e-01,3.439441504600373456e-01,2.866523887399388681e-01,2.225467313298155059e-01,7.757659150948270632e-02,8.908460230378167921e-02,1.455760667175789447e-01,8.566997862320118173e-01,6.711051166034771587e-01
8.834278646377968780e-01,8.862873073578202421e-01,5.339252704162402718e-01,4.901846773875424557e-01,5.744344828964060845e-01,3.518346095540604290e-01,2.968503949428662470e-01,2.380841458354139295e-01,6.618258625131534512e-02,7.704668245558110584e-02,2.380027430368196750e-01,8.555531760578432010e-01,6.674648814097695615e-01
8.668152394163535224e-01,8.862873073578202421e-01,5.359421108773797515e-01,4.530921674132513122e-01,5.543318201356157715e-01,3.598513058994454727e-01,2.989552109361920951e-01,2.487348507605583459e-01,8.292809617180352255e-02,8.261663769871052665e-02,2.153298789650971434e-01,8.540067566495950224e-01,6.642903822749623988e-01
8.446740870493560926e-01,8.862873073578202421e-01,5.361751894590884859e-01,3.861430687373442194e-01,5.219176141527227530e-01,3.673816550460836661e-01,3.108789935059165233e-01,3.094657954612273221e-01,1.361616569078145655e-01,5.226842175032375692e-02,2.264931321857085456e-01,8.518784968609658392e-01,6.652326165463464669e-01
8.218385135152233012e-01,8.862873073578202421e-01,5.363192511888307257e-01,3.560998334886231187e-01,5.073263532159928424e-01,3.758378670793708354e-01,3.419831509571355510e-01,3.465170083940138923e-01,1.680441088305817399e-01,9.999673961219168739e-02,2.219889704154999199e-01,8.497369383983675029e-01,6.691708841534228513e-01
7.982635457245443877e-01,8.862873073578202421e-01,5.365896723127510093e-01,3.560377440037751917e-01,5.069887934820294095e-01,3.828712463959166312e-01,3.343934920338736960e-01,3.024293151233775623e-01,1.084961717290139349e-01,5.481885400450137169e-02,2.480179252151126779e-01,8.490477751732738998e-01,6.721136259270108493e-01
8.129535606798572456e-01,8.862873073578202421e-01,5.355010231990491310e-01,2.937539878076262934e-01,4.783145548699375693e-01,3.911136137146796754e-01,3.274245045963787848e-01,2.928778511243297356e-01,1.104905027693785513e-01,1.590839382247266620e-02,1.310335493934475792e-01,8.461010500964514236e-01,6.780819080141931021e-01
8.273542631476953346e-01,8.862873073578202421e-01,5.374717750820560136e-01,3.000525216110971893e-01,4.791023423270497350e-01,3.995088236571844309e-01,3.527504715592324480e-01,3.348194404600328689e-01,1.315889931034311955e-01,3.447471010300096061e-02,2.282564589695555979e-01,8.440850261638432883e-01,6.834670458720745190e-01
7.566852945609245928e-01,8.862873073578202421e-01,5.427333382269935447e-01,2.399997403932495055e-01,4.442885809560069843e-01,4.359870366611765524e-01,4.689208551755330578e-01,4.780989029031433857e-01,3.230469516428179366e-01,1.480441456158438918e-01,1.339816055209729351e-01,8.518689075664560573e-01,7.429781799946629794e-01
7.510731256855729399e-01,8.862873073578202421e-01,5.400524492822749156e-01,2.415359507632290348e-01,4.480712178526993772e-01,4.357845391327275220e-01,4.255670305553588828e-01,4.165551865415231259e-01,1.756460562008234083e-01,0.000000000000000000e+00,1.597465806309491532e-01,8.528877783960555625e-01,7.449345630803594354e-01
7.438643013420243033e-01,8.862873073578202421e-01,5.415176816958036099e-01,1.817687778155556433e-01,4.177061478694890639e-01,4.411398102499145546e-01,3.072168318144300470e-01,2.716805334399331473e-01,3.385372981933442160e-01,2.973045347232904367e-01,1.357055302525145279e-01,8.487158564010344186e-01,7.500714353945447943e-01
7.365847505889795421e-01,8.862873073578202421e-01,5.411170255078974201e-01,1.681754897145589789e-01,4.116326069499356421e-01,4.459340183649693756e-01,2.920210969044334526e-01,3.052920277891005840e-01,2.417440442229660258e-01,2.855830563867945981e-01,1.611296410161723314e-01,8.512328832058413397e-01,7.636371071973938607e-01
7.311647116219521791e-01,8.862873073578202421e-01,5.426254340709525392e-01,2.056147188255101899e-01,4.278987143375787561e-01,4.422748911560321350e-01,3.205376166503583479e-01,2.798358901268880317e-01,2.968241378632477945e-01,2.381243756144759693e-01,1.124070558093624994e-01,8.535583052207704746e-01,7.592374273675533969e-01
7.294727415728208264e-01,8.862873073578202421e-01,5.428675026721428987e-01,1.893768226900277851e-01,4.198267296124086889e-01,4.463265539217763367e-01,2.591617382941218128e-01,2.537939578534944562e-01,2.060378541791508811e-01,1.643911360438605751e-01,1.903953503245877643e-01,8.492803880843411424e-01,7.700899481261602730e-01
7.260755852148521594e-01,8.862873073578202421e-01,5.432000068930994408e-01,1.664679626095856291e-01,4.084467112677730993e-01,4.413537702285041942e-01,3.092881352320793753e-01,2.848408834097141407e-01,2.572091096521947895e-01,2.062053625584465699e-01,1.813501116401819990e-01,8.515203524224230769e-01,7.727294467147717283e-01
7.285958031361849940e-01,8.862873073578202421e-01,5.421235303083290491e-01,1.594517406164755458e-01,4.063001276280056584e-01,4.416278706241273388e-01,2.900311392632029528e-01,3.404215043810059349e-01,2.705540981519806154e-01,2.047558474990531785e-01,1.990447220524550476e-01,8.514465557232853143e-01,7.836326431006197524e-01
7.311059620816935389e-01,8.862873073578202421e-01,5.449036551068620060e-01,1.336049327625802030e-01,3.907308579897959544e-01,4.399871160758315192e-01,2.371324895550537271e-01,2.773449476124588697e-01,2.051780191738382664e-01,1.521554821580466399e-01,2.773261947442400288e-01,8.464151119585336946e-01,7.852129823789583130e-01
9.087337810390061499e-01,8.862873073578202421e-01,8.159189438020735263e-01,8.464246977762648338e-01,4.253447198275012719e-01,3.347850851056606292e-01,5.354658173997040027e-01,5.338631325848195441e-01,3.960167059921294030e-01,4.820081946221645985e-01,2.906854950648753988e-01,6.669153475597746628e-01,6.083857380107591251e-01
9.339636052757449569e-01,8.862873073578202421e-01,8.157720902909296745e-01,8.522463536540860751e-01,4.283072490914046071e-01,3.330477218131303596e-01,5.363863338864450769e-01,5.285249359392040214e-01,4.300969827372094212e-01,4.925474837713124110e-01,2.745086299029603216e-01,6.755573022306113895e-01,6.056717019146680148e-01
9.583484380988567253e-01,8.862873073578202421e-01,8.176500013520202614e-01,7.970557730161770271e-01,3.996711706606749237e-01,3.370020836154511423e-01,5.065392963245529678e-01,4.919320678042328199e-01,3.836438142248060901e-01,4.525249397346658986e-01,2.888565401657201548e-01,6.832465688988542674e-01,6.103136715751482644e-01
9.819430505925517139e-01,8.862873073578202421e-01,8.182888212024850283e-01,7.816933170818942678e-01,3.915685236768337019e-01,3.428161232250276358e-01,4.810476489167400671e-01,4.622830095828642794e-01,3.592954936168701319e-01,4.444185229665718051e-01,2.722325481956821003e-01,6.888530963799290863e-01,6.084465209686046316e-01
9.805650263285354828e-01,8.862873073578202421e-01,8.171529613647143808e-01,7.686420248757439566e-01,3.865901128133336084e-01,3.520837271474595020e-01,5.045606226536414329e-01,4.711719637496838420e-01,3.266464424370008612e-01,4.071266173523812038e-01,2.452385456308457945e-01,6.966845339550220562e-01,6.047580060030951499e-01
9.791853610570011579e-01,8.862873073578202421e-01,8.172896854965685520e-01,7.448985998068489156e-01,3.750333822223709257e-01,3.632779750297848720e-01,4.504270555636431528e-01,4.604727282452708570e-01,3.151924105754575489e-01,4.104719218200614250e-01,2.617084079718893230e-01,7.015469989159786035e-01,5.970022744387951663e-01
9.778021030336256914e-01,8.862873073578202421e-01,8.167701764637698147e-01,7.041467870943529661e-01,3.560528567320565552e-01,3.774112526510314813e-01,4.538730201544071141e-01,4.446869554174771588e-01,3.089273535177554098e-01,3.699677824374409951e-01,2.020718812679050957e-01,7.072029114267783800e-01,5.846167766647820674e-01
9.684120162633471640e-01,8.862873073578202421e-01,8.183500084259116569e-01,6.691559875469696994e-01,3.374548434909828143e-01,3.920777055433185554e-01,4.890823211203270127e-01,4.363754136463271482e-01,2.614545424112416638e-01,3.311715291816741402e-01,2.867350495959676282e-01,7.125320834325563624e-01,5.704912970912536796e-01
9.548720011241438321e-01,8.862873073578202421e-01,8.180167715706307963e-01,6.072964341277624634e-01,3.081266468565102001e-01,4.082354019423731772e-01,5.005123478560418171e-01,4.599407073439989446e-01,2.718505011587787346e-01,2.981421728266743232e-01,2.419708371961659665e-01,7.128380289046396534e-01,5.253393702489677075e-01
9.410744076291857052e-01,8.862873073578202421e-01,8.172411461383704001e-01,5.884414534713402478e-01,2.999527405180140716e-01,4.248929802876852957e-01,4.640972735289711770e-01,4.168764366675976607e-01,2.578801189430671714e-01,2.443481983549599112e-01,2.372490587465448941e-01,7.135297914422393806e-01,4.756887098335948472e-01
8.560849215924224431e-01,8.862873073578202421e-01,8.177741241069400591e-01,3.024732025731218243e-01,1.620187327431187319e-01,6.025883036649556379e-01,8.401599422440586551e-02,8.321317720874377155e-02,1.412230492602941645e-01,1.188973888428457304e-01,2.159975723768847722e-01,5.496023136652916641e-01,9.125419767753950584e-01
8.639485271036408953e-01,8.862873073578202421e-01,8.176247744877980228e-01,2.897319799013370334e-01,1.560699931136209084e-01,6.053352505822636731e-01,6.478718800281380030e-02,5.762767753887620970e-02,1.240220426374182283e-01,9.708207168546278965e-02,2.593616094722678289e-01,4.819230353435881575e-01,9.357989102885758692e-01
8.717281172139317302e-01,8.862873073578202421e-01,8.190527055970886483e-01,2.502353584604293246e-01,1.354820315566015454e-01,6.104201517739396010e-01,5.517405211632775419e-02,6.775859776668347045e-02,1.524444046499803251e-01,9.684550384741119622e-02,2.213185275709853572e-01,4.692305949635380280e-01,9.495183311467503273e-01
8.794243536875414602e-01,8.862873073578202421e-01,8.195478736218179128e-01,2.294236778089472351e-01,1.249255001401253784e-01,6.265683001604444025e-01,3.008187999262856849e-02,5.301821831672537400e-02,1.089766126370678156e-01,7.241976503949243416e-02,2.279721361886364317e-01,2.560196262531722056e-01,7.142444401920742258e-01
8.762924859264866750e-01,8.862873073578202421e-01,8.184649451686475397e-01,2.536921677506958628e-01,1.378074462488472207e-01,6.375235774194187854e-01,1.599028586784279060e-02,2.560953451523739766e-02,9.892634271130340551e-02,8.348879934680253356e-02,1.214116896233875531e-01,2.685263168730647187e-01,9.034682231794322060e-01
8.731459652939441707e-01,8.862873073578202421e-01,8.185113011934064264e-01,2.397334968637029051e-01,1.310531425994168053e-01,6.421038009720496653e-01,7.340316924953849131e-03,1.981919303928525444e-02,9.792583703922297378e-02,7.230845973762822787e-02,2.647715266445158644e-01,3.104345841134183992e-01,9.562821347168923847e-01
8.699857888064681521e-01,8.862873073578202421e-01,8.183292852132035833e-01,2.428256896899471384e-01,1.327430886161888868e-01,6.438570520856656820e-01,4.674187833090037714e-03,1.187417600193363398e-02,8.131741009019921584e-02,8.074775301863224009e-02,2.156950226616672905e-01,3.336924077034861824e-01,9.816971066617887764e-01
8.605376605163255199e-01,8.862873073578202421e-01,8.197541409511329702e-01,2.548211696891430345e-01,1.368864691222400065e-01,6.449201407956769438e-01,0.000000000000000000e+00,2.082867472889571303e-02,1.147808617177511481e-01,6.724782450143584889e-02,2.884269193598170133e-01,3.553056407440493558e-01,9.904646138670865074e-01
8.478142789483680275e-01,8.862873073578202421e-01,8.197261564056481653e-01,2.156843902806707680e-01,1.181239084005822892e-01,6.434554111293249168e-01,5.709114313516838735e-03,3.867559203991621786e-02,1.371102622888982214e-01,8.009703114824651138e-02,2.569628966663966008e-01,3.661884171274989441e-01,9.965671572363810071e-01
8.348646161389363662e-01,8.862873073578202421e-01,8.191152028936687923e-01,2.515156030281504584e-01,1.360246181900962581e-01,6.423138542763616732e-01,2.521937506070770496e-03,0.000000000000000000e+00,1.196977024333070183e-01,6.806768633882254171e-02,2.700825016175133486e-01,3.818698913323701483e-01,1.000000000000000000e+00
5.014125196618273161e-01,0.000000000000000000e+00,5.451163759607369208e-01,2.271810774741526984e-01,4.354277998236938951e-01,7.556352411433162608e-01,3.889292364551165671e-01,4.721837431460780277e-01,2.944711814617978485e-01,7.803694647177872312e-02,4.052080146101446623e-01,8.268166895879243139e-01,7.305246187452473228e-01
4.823618951735683114e-01,0.000000000000000000e+00,5.453523989368364022e-01,2.634779372686567589e-01,4.525908418078347650e-01,7.540647628432470828e-01,5.316200864257458747e-01,4.242896124299688765e-01,2.482297562986764961e-01,1.450049898160028494e-01,3.788313244780382449e-01,8.320401563053405614e-01,7.291301146130411137e-01
4.627974552691769272e-01,0.000000000000000000e+00,5.443600291551606851e-01,2.240680492012878389e-01,4.347924024097650775e-01,7.490899674131671349e-01,4.030650266517891156e-01,4.572180404194395864e-01,2.747117270981104253e-01,6.010654402982851252e-02,4.036637351390195416e-01,8.250463636264087075e-01,7.407484586971722074e-01
4.573576100946212808e-01,0.000000000000000000e+00,5.457678911841056246e-01,2.252787251904943555e-01,4.337750084539254147e-01,7.481952838001842965e-01,2.883765631878907332e-01,5.108484857566395476e-01,3.705056146359239078e-01,1.058572076269046480e-01,3.942690631671851298e-01,8.244071337773239971e-01,7.463896516386105962e-01
4.590430715064914846e-01,0.000000000000000000e+00,5.449271536638907731e-01,2.440467896509735390e-01,4.437420283767415374e-01,7.436381054445777572e-01,3.010464140049903814e-01,4.508941822700309743e-01,2.989944558183343926e-01,4.853294980727063113e-02,4.092353277081260954e-01,8.225079627618945288e-01,7.506050970594760896e-01
4.993097946558738842e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.140362605841565569e-01,1.000000000000000000e+00,5.953082819718600316e-01,2.724373128409436351e-01,2.228583387751251754e-01,7.436302961094831687e-02,2.582955308128154215e-02,4.411930164515008856e-01,8.308896884321053111e-01,7.210251962773952528e-01
5.260704373345195251e-01,0.000000000000000000e+00,5.375401331420565088e-01,9.416843819597855991e-02,3.801540752472808982e-01,5.406931719940326619e-01,3.888812952321928362e-01,3.280365785779506549e-01,1.627971593010006934e-01,1.990549917501038824e-01,4.625779612920347117e-01,8.355026732585606464e-01,7.067937998773320407e-01
5.518823552056837389e-01,0.000000000000000000e+00,5.372518442295928232e-01,1.061783707089795359e-01,3.862473132246406760e-01,5.591187407414961452e-01,3.786837830989396858e-01,3.172371840699876877e-01,1.172795981807081001e-01,1.305546767180825185e-01,4.420393255509783015e-01,8.359123595618729308e-01,7.016594243593641256e-01
3.822466578817439453e-01,0.000000000000000000e+00,5.498752631495087417e-01,1.758177314796300350e-01,4.053589538551280458e-01,7.090432664328787382e-01,1.906199199276916723e-01,3.799818130809941019e-01,3.089372772998578154e-01,3.730455669990662138e-02,4.141132689110308407e-01,8.216491248949047144e-01,7.771004908101253328e-01
3.792689676346657768e-01,0.000000000000000000e+00,5.510911334823562768e-01,1.716348059593007513e-01,4.019692046258915297e-01,7.089617697734970081e-01,1.322144925588719655e-01,2.681792952590953405e-01,4.027331301383679785e-01,1.364108747061154592e-01,3.908204862692278292e-01,8.183197508371142792e-01,7.842934629535200930e-01
3.762812747558952342e-01,0.000000000000000000e+00,5.512213673688635129e-01,1.832603278949487546e-01,4.074045993275047794e-01,7.087906743648657582e-01,9.949441825703186915e-02,3.068209491926999766e-01,5.046010985407003435e-01,2.509776770532229362e-01,4.367362102816506053e-01,8.221094991427477794e-01,7.934747031555848817e-01
3.707374294083254362e-01,0.000000000000000000e+00,5.506655374933678848e-01,1.432115063613561556e-01,3.888026085795772691e-01,7.009755150214458386e-01,9.692175215926956966e-02,1.825510450954683783e-01,4.153011582363190790e-01,3.861033212768396616e-01,3.758618266406135167e-01,8.177061996081540496e-01,8.033042186468685175e-01
3.638874529739181130e-01,0.000000000000000000e+00,5.487919152303740722e-01,1.813085435327215222e-01,4.092264908347048036e-01,6.941628631071895539e-01,1.270432283268793094e-01,2.235871961947571984e-01,3.810209366316859581e-01,4.008913957783235560e-01,3.880420500592672850e-01,8.168510520589218338e-01,8.070995585212455969e-01
3.569724242488663268e-01,0.000000000000000000e+00,5.517136675978062677e-01,1.642838599729221638e-01,3.977331785895329430e-01,6.889153165521673117e-01,1.175160056666783026e-01,2.065916844151448606e-01,3.864759536031486253e-01,3.928093618650736474e-01,3.911219152273306410e-01,8.162415278653873951e-01,8.081247839777166986e-01
3.481023265390870147e-01,0.000000000000000000e+00,5.511715791857956237e-01,1.742930343244941949e-01,4.031543251853672571e-01,6.851196986948537848e-01,1.034353269058208014e-01,2.033409965883218318e-01,3.939010944548075877e-01,4.072489288565723786e-01,3.611336552883180895e-01,8.172091837067472220e-01,8.094395907578877392e-01
3.353986540012710016e-01,0.000000000000000000e+00,5.520715102932711726e-01,1.571522808023920748e-01,3.939014665639370416e-01,6.808013540886292958e-01,1.173461197030676306e-01,2.157403158261901321e-01,4.164097041743785033e-01,3.925545460678973031e-01,3.561771643878314242e-01,8.159878650387910604e-01,8.120944972221831870e-01
3.224670121013130109e-01,0.000000000000000000e+00,5.514076756171990557e-01,1.592179773707907697e-01,3.956482180292743012e-01,6.779079035220869631e-01,1.432215306300405055e-01,2.376215935152036218e-01,4.478380814822120470e-01,3.312128678818782035e-01,4.023690103730341860e-01,8.177628847586513317e-01,8.111029363109093504e-01
3.093868964939755495e-01,0.000000000000000000e+00,5.493964320995281536e-01,1.323192936867284564e-01,3.850140119813830752e-01,6.693211876765923218e-01,1.384767277923387718e-01,2.248840918637480257e-01,4.355367033551174050e-01,3.983855314014700388e-01,3.765641659947653874e-01,8.148274047646544282e-01,8.162356685465400608e-01
7.150745890879259825e-01,0.000000000000000000e+00,8.183697433982866087e-01,9.382063685034804923e-01,4.666381554985392643e-01,6.031991490872354866e-01,8.321725458924104091e-01,7.335759792248477407e-01,6.459424131183024720e-01,7.021626684957563702e-01,2.889053823229441598e-01,7.607822168346398684e-01,5.924595264840490927e-01
6.438205713263820407e-01,0.000000000000000000e+00,8.175921245956059291e-01,9.925382088432734840e-01,4.936127725891285567e-01,6.228570405555498013e-01,8.707825825926567287e-01,7.419182781929871684e-01,6.526372595933802589e-01,7.250977539924512438e-01,2.617102238498032474e-01,7.604593981077492071e-01,5.895830912907947807e-01
5.648300489672382074e-01,0.000000000000000000e+00,8.153365546134102582e-01,9.886438729099775724e-01,4.943034254306677422e-01,6.412525137632746342e-01,9.055981065965029719e-01,7.808420694791999850e-01,6.983840108823989867e-01,7.543513579135436853e-01,3.508540966323890897e-01,7.603647905413870589e-01,5.867653540958035485e-01
4.762141270898697654e-01,0.000000000000000000e+00,8.130486560857069778e-01,1.000000000000000222e+00,5.023547075955659968e-01,6.618387797277659468e-01,9.768335334232861600e-01,8.196574593926972963e-01,7.163431899739686193e-01,7.957194856358398294e-01,3.186877207171274762e-01,7.613919223879601628e-01,5.840207331210003350e-01
6.062706002832645158e-01,0.000000000000000000e+00,8.173169233004973222e-01,9.631695337930057388e-01,4.798210232222599458e-01,6.848625934238494750e-01,8.519108852330437021e-01,7.314511831268065700e-01,6.543382751211384019e-01,7.175412417380697683e-01,3.498173754930780088e-01,7.628533560171926187e-01,5.836744352001541625e-01
7.165787187714505180e-01,0.000000000000000000e+00,8.189926557319884282e-01,9.245464654997499476e-01,4.593714821766302636e-01,7.099719536925341856e-01,8.228345917321336911e-01,6.952042182775994839e-01,6.291251723065928170e-01,6.687486767931961618e-01,3.075023504831639887e-01,7.647579198810825485e-01,5.837009296198749642e-01
8.123549952691520026e-01,0.000000000000000000e+00,8.200892479604373619e-01,9.121072124646387724e-01,4.521523315659303210e-01,7.364605149011096419e-01,8.183292888068229853e-01,7.132237046114981993e-01,5.866370406495349243e-01,5.788107056855871235e-01,3.223026803734270196e-01,7.670176560652512965e-01,5.822694230891138911e-01
8.845498282300929827e-01,0.000000000000000000e+00,8.203323550920229579e-01,8.394126952470870595e-01,4.169666749858385035e-01,7.642602390569308568e-01,5.995074322235136588e-01,6.116185768730251215e-01,5.075582128865108178e-01,4.819841145444393460e-01,2.932898394597456271e-01,7.713058174704296999e-01,5.805193825372839678e-01
9.445601143794724042e-01,0.000000000000000000e+00,8.213968994358270548e-01,8.716154556601722891e-01,4.312227700706639522e-01,7.923599642797751752e-01,5.966458601954499619e-01,6.188489396063473480e-01,4.496969633338317451e-01,3.702769295273002914e-01,3.113481044067309966e-01,7.753431711871816567e-01,5.835098606695265921e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.228777030059495345e-01,8.006269058449291265e-01,3.954502848286172156e-01,8.208901860529327354e-01,5.112527837281974907e-01,5.775946135136134085e-01,4.533855695253004581e-01,3.712918686354719222e-01,2.729620698027408476e-01,7.806224278734104072e-01,5.799175804953551339e-01
5.158317872267050852e-01,0.000000000000000000e+00,8.175000908485650086e-01,3.909324341221413479e-01,2.048097113448105189e-01,9.968050672592403405e-01,3.535356983573667566e-02,2.000595827371569602e-01,4.185712715096925884e-01,1.892614203122553462e-01,3.622985551727373466e-01,8.118298781702593114e-01,7.520042018552661744e-01
5.113373087269915684e-01,0.000000000000000000e+00,8.168872489531225911e-01,4.284428894067129345e-01,2.235195474421337591e-01,9.999999999999998890e-01,4.693465123962214935e-02,3.336691543381886671e-01,4.436333164210531366e-01,2.169011008296961585e-01,3.485771914074204947e-01,8.161566638005424146e-01,7.489694060508567119e-01
5.068130568128711433e-01,0.000000000000000000e+00,8.158099310772082280e-01,3.529882292054591364e-01,1.885079852704996117e-01,9.885748701996786014e-01,3.855009974243694959e-02,2.523585936587626755e-01,3.725138845627391504e-01,1.595996951501992278e-01,3.789553251344560669e-01,8.148993406931515082e-01,7.660959670557647705e-01
5.022623893419042584e-01,0.000000000000000000e+00,8.160428384239548638e-01,4.106104297550381421e-01,2.159148577802371127e-01,9.887033467617739602e-01,3.521851764519134953e-02,2.221270942617549204e-01,4.657606274704435556e-01,2.962530387679197519e-01,3.173101954418964255e-01,8.174609028822386048e-01,7.608221203720149095e-01
4.878191763536354753e-01,0.000000000000000000e+00,8.169323782854569505e-01,4.273841026772456919e-01,2.229599940245067802e-01,9.773961735379759208e-01,5.176479748632789590e-02,1.743419437291982010e-01,4.375774356464906534e-01,2.468093086647739076e-01,4.008868070826213659e-01,8.169704953994383345e-01,7.765122309380741994e-01
4.730856168463073441e-01,0.000000000000000000e+00,8.164534395197136085e-01,4.116962656262110332e-01,2.159707112644890792e-01,9.732846022096836025e-01,3.782030424649729383e-02,1.605309976771913671e-01,4.604147980337736090e-01,2.706819448317550059e-01,3.409600380603577952e-01,8.170565765895378973e-01,7.701670652611312118e-01
4.580457813825378199e-01,0.000000000000000000e+00,8.164956586339303657e-01,3.867955058610113017e-01,2.039635300279265540e-01,9.637581665175778411e-01,4.681981009866775789e-02,2.124890838106353597e-01,4.632385063108085954e-01,2.413476293943607187e-01,3.860573784536074360e-01,8.158158425540971148e-01,7.737142599771970053e-01
4.608157468304165949e-01,0.000000000000000000e+00,8.155713493508047751e-01,3.889853769531022021e-01,2.060651888243397734e-01,9.561378703424382453e-01,4.948066928637728790e-02,2.258243546679450375e-01,4.234609639169368278e-01,1.875108843413879622e-01,3.515787279897280015e-01,8.151455007254804208e-01,7.738539300875679761e-01
4.723082075651356959e-01,0.000000000000000000e+00,8.149093334680623801e-01,4.064219480867675149e-01,2.151894264757093778e-01,9.481617006609928122e-01,5.260548827680422423e-02,1.898999710308191258e-01,4.349905887011635275e-01,2.312535236768501479e-01,4.032650069126041403e-01,8.148543188579073782e-01,7.732235241440924556e-01
4.836201782383979797e-01,0.000000000000000000e+00,8.172688839410986450e-01,3.949266482726759286e-01,2.069904017639647709e-01,9.387452392977401194e-01,6.404927665001014514e-02,1.440017424044048866e-01,4.743595957014671849e-01,3.293642088716869365e-01,3.559176863955038073e-01,8.128932400866486496e-01,7.733527916154068205e-01
5.856966259030320643e-01,8.863432556768556791e-01,7.908605179147663033e-01,8.394426908917851371e-01,4.504420881998639214e-01,2.568168310620515538e-01,8.075524268477907164e-01,7.246359721343644811e-01,6.733230341830671595e-01,8.589837775534030495e-01,3.925060186076254620e-01,6.655426604657093126e-01,6.828119096410485422e-01
5.940633960493375554e-01,8.863432556768556791e-01,7.921996060157644459e-01,8.106943086249827068e-01,4.351165039187439021e-01,2.622111362712624683e-01,8.160549893936858146e-01,7.347328993234387706e-01,6.755459417767261110e-01,8.307186695257078313e-01,4.021293358500230841e-01,6.339937240272650598e-01,8.099853677976913691e-01
6.023334893314178373e-01,8.863432556768556791e-01,7.935274928389342008e-01,8.424652965756473932e-01,4.488654608324724737e-01,2.565299854770138888e-01,8.135628235727487834e-01,7.351879055542013264e-01,6.858742320613996357e-01,8.481445161177040282e-01,4.046210290278811073e-01,6.545310019173053995e-01,7.233636629759566672e-01
6.224490794848007713e-01,8.863432556768556791e-01,7.943514257816579605e-01,8.069880707346084314e-01,4.308931050423510656e-01,2.584378435394882878e-01,7.974417423357540446e-01,7.036824128901962849e-01,6.486117570086719075e-01,8.356182308040311923e-01,4.049211657278282139e-01,6.367557671008394760e-01,7.852330468699320054e-01
6.420238740220547413e-01,8.863432556768556791e-01,7.933538953219987366e-01,8.114455961518514115e-01,4.341666978469313487e-01,2.695411239023471905e-01,7.941354474595878621e-01,7.007401333829696988e-01,6.288960246177973668e-01,8.122412536919479953e-01,4.074117645722211689e-01,6.550801645600417000e-01,7.109170198238892180e-01
6.610861912176564381e-01,8.863432556768556791e-01,7.930954569568293699e-01,8.010083912080864232e-01,4.294478945537654191e-01,2.810973322911018979e-01,8.541800892909729992e-01,8.655524723113436902e-01,8.386330091595654013e-01,8.789134164222749401e-01,4.195927209723836482e-01,6.531207096882556407e-01,7.565966753921706811e-01
6.700724652990841523e-01,8.863432556768556791e-01,7.948180199883891905e-01,7.329650360834856215e-01,3.948158950282568691e-01,2.841364790704765664e-01,8.315558034615285754e-01,7.880834521810596849e-01,7.326165407185700751e-01,8.055279744599762592e-01,3.891348375955351324e-01,6.359822533880508111e-01,8.134828906507907131e-01
6.740198763109233049e-01,8.863432556768556791e-01,7.955670295071398668e-01,8.080580918124907752e-01,4.300273990363396304e-01,2.809080743666315660e-01,7.895294903572090961e-01,6.827913770303020158e-01,6.112388094155689622e-01,7.699399400154456341e-01,3.854532513175096264e-01,6.514140999493029938e-01,7.414092662173535908e-01
6.779460032839839112e-01,8.863432556768556791e-01,7.951509809813128715e-01,8.097226365014155158e-01,4.312986159669375263e-01,2.988402405198240519e-01,8.426036768670860377e-01,8.505032499042844973e-01,8.526049302835290167e-01,9.146140775303051029e-01,3.682054136699435265e-01,6.621494690973948050e-01,6.929804831850256974e-01
6.847865805203592338e-01,8.863432556768556791e-01,7.948491345022185017e-01,6.346324657757409504e-01,3.475591713362594093e-01,3.114649817382313390e-01,8.672226690740678645e-01,8.341233822070521775e-01,7.534645246160941445e-01,7.670558198952286411e-01,3.902382879516487213e-01,6.389088273133216589e-01,8.214166067282596684e-01
