# nel,B,Pinput,Prad,Prad/Pinput,beta,CIII,CIV,OV,OVI,FeXVI,SDLloop_dPhi,SDLloop_dTheta
4.522788946660355469e-01,0.000000000000000000e+00,8.158099310772082280e-01,3.438521903091363296e-01,1.508038855041488047e-01,9.883889788976187862e-01,3.855009974243694959e-02,2.523585936587626755e-01,3.885557048083876919e-01,1.816286859869122861e-01,3.848696960030096870e-01,8.160950194235563337e-01,7.660959670557647705e-01
4.473527967684770568e-01,0.000000000000000000e+00,8.160428384239548638e-01,4.022880370538474137e-01,1.794841549625121324e-01,9.885195458233100307e-01,3.521851764519134953e-02,2.221270942617549204e-01,4.794185742702625763e-01,3.136887836161244003e-01,3.238116290033565825e-01,8.186603401203180752e-01,7.608221203720149095e-01
4.317180175653324570e-01,0.000000000000000000e+00,8.169323782854569505e-01,4.192985602702362646e-01,1.868566271694284131e-01,9.770284004967941804e-01,5.176479748632789590e-02,1.743419437291982010e-01,4.519558919302102407e-01,2.659069756360734615e-01,4.065923187125597416e-01,8.181692130765032545e-01,7.765122309380741994e-01
4.157689382323216387e-01,0.000000000000000000e+00,8.164534395197136085e-01,4.033892053180335724e-01,1.795426035497401651e-01,9.728499323050888714e-01,3.782030424649729383e-02,1.605309976771913671e-01,4.742094121363060188e-01,2.889771953571323992e-01,3.472362479851146544e-01,8.182554205710956818e-01,7.701670652611312118e-01
3.994883151522180542e-01,0.000000000000000000e+00,8.164956586339303657e-01,3.781368378695864618e-01,1.669775364054439937e-01,9.631684978019633414e-01,4.681981009866775789e-02,2.124890838106353597e-01,4.769609316915638386e-01,2.606288764796567126e-01,3.919041146109113471e-01,8.170128660417335098e-01,7.737142599771970053e-01
4.024868029688207782e-01,0.000000000000000000e+00,8.155713493508047751e-01,3.803576307290676417e-01,1.691768439174285987e-01,9.554242164465381881e-01,4.948066928637728790e-02,2.258243546679450375e-01,4.382003108983422157e-01,2.086017132978797983e-01,3.577538133530446807e-01,8.163415406395311269e-01,7.738539300875679761e-01
4.149273926239124277e-01,0.000000000000000000e+00,8.149093334680623801e-01,3.980404125180662112e-01,1.787250181700891227e-01,9.473182713845545999e-01,5.260548827680422423e-02,1.898999710308191258e-01,4.494351782947349494e-01,2.508740578177504066e-01,4.089478703235603918e-01,8.160499315290479228e-01,7.732235241440924556e-01
4.271726017731894975e-01,0.000000000000000000e+00,8.172688839410986450e-01,3.863827949364053160e-01,1.701450447365984164e-01,9.377486005353525833e-01,6.404927665001014514e-02,1.440017424044048866e-01,4.877977079913799474e-01,3.456870080339126128e-01,3.620514507230986334e-01,8.140859753224320983e-01,7.733527916154068205e-01
4.406880723107909903e-01,0.000000000000000000e+00,8.170568183434343545e-01,4.175429914643111196e-01,1.858385944795788447e-01,9.259154326692076165e-01,5.301739896112445116e-02,2.654293039246273800e-01,3.869972263978702642e-01,1.793028332440795847e-01,3.867524452750452646e-01,8.129458750818692181e-01,7.686967502969599408e-01
5.467273937963622599e-01,8.863432556768556791e-01,7.921996060157644459e-01,8.080212441804616175e-01,4.088704986518747475e-01,2.502070247276053649e-01,8.160549893936858146e-01,7.347328993234387706e-01,6.838406809780260831e-01,8.301897451643436288e-01,4.078230145535349793e-01,6.349239650683053959e-01,8.099853677976913691e-01
5.556797704288857220e-01,8.863432556768556791e-01,7.935274928389342008e-01,8.402408499071760684e-01,4.232582690520567126e-01,2.444334394020386547e-01,8.135628235727487834e-01,7.351879055542013264e-01,6.939049262549847885e-01,8.470298673398267697e-01,4.102909786855756247e-01,6.554913767247232403e-01,7.233636629759566672e-01
5.774548983622992404e-01,8.863432556768556791e-01,7.943514257816579605e-01,8.042626728781557821e-01,4.044508693139391431e-01,2.463723390566504579e-01,7.974417423357540446e-01,7.036824128901962849e-01,6.575950745543885922e-01,8.349246204599363175e-01,4.105882571052305030e-01,6.376900608094802081e-01,7.852330468699320054e-01
5.986446149984431253e-01,8.863432556768556791e-01,7.933538953219987366e-01,8.087831401574043788e-01,4.078765620375056633e-01,2.576562741061397821e-01,7.941354474595878621e-01,7.007401333829696988e-01,6.383833791887880693e-01,8.123333995064723201e-01,4.130551373254299774e-01,6.560413451382567374e-01,7.109170198238892180e-01
6.192795748716800608e-01,8.863432556768556791e-01,7.930954569568293699e-01,7.981985581261745732e-01,4.029385104622692504e-01,2.694005064965299123e-01,8.541800892909729992e-01,8.655524723113436902e-01,8.427583916930729835e-01,8.767645512531021534e-01,4.251200912919512742e-01,6.540790152138151736e-01,7.565966753921706811e-01
6.290072172761910219e-01,8.863432556768556791e-01,7.948180199883891905e-01,7.291944063559558931e-01,3.666974151705463814e-01,2.724891013751247204e-01,8.315558034615285754e-01,7.880834521810596849e-01,7.394522575335362724e-01,8.058457696591820874e-01,3.949522663045429427e-01,6.369154121419209336e-01,8.134828906507907131e-01
6.332802900089892217e-01,8.863432556768556791e-01,7.955670295071398668e-01,8.053478030384825237e-01,4.035449402804345276e-01,2.692081692720761366e-01,7.895294903572090961e-01,6.827913770303020158e-01,6.211775745681554772e-01,7.714539342400372757e-01,3.913057407355357009e-01,6.523699014147117392e-01,7.414092662173535908e-01
6.375303227681244911e-01,8.863432556768556791e-01,7.951509809813128715e-01,8.070358516970553842e-01,4.048752213658311505e-01,2.874320987376537406e-01,8.426036768670860377e-01,8.505032499042844973e-01,8.563731175873050550e-01,9.112652276839896537e-01,3.742221587569363184e-01,6.631210222660046671e-01,6.929804831850256974e-01
6.449352481680100668e-01,8.863432556768556791e-01,7.948491345022185017e-01,6.294733447909289792e-01,3.172450171005233299e-01,3.002622494021044419e-01,8.672226690740678645e-01,8.341233822070521775e-01,7.597672581475415354e-01,7.686667563008300341e-01,3.960452082143156582e-01,6.398462801462525551e-01,8.214166067282596684e-01
6.586293064731715274e-01,8.863432556768556791e-01,7.942337152743452755e-01,7.920468436924152922e-01,3.985377092347587857e-01,2.864861625840301462e-01,8.235393685958367627e-01,7.340428433875427761e-01,6.056014291279654405e-01,7.197482532067195349e-01,3.693545002452139903e-01,6.558051937362050499e-01,7.548931213068952317e-01
5.154260337642081469e-01,8.863432556768556791e-01,7.958616923715255975e-01,4.114480618542437629e-01,2.080016536098162616e-01,3.407637610357647784e-01,8.573790554545203113e-01,7.894591869332159284e-01,7.804989528372953123e-01,9.252685803906300910e-01,3.740935738623787365e-01,7.018562278085729300e-01,8.205698878299635401e-01
4.951532120503857604e-01,8.863432556768556791e-01,7.960182566820048766e-01,4.248185254234397301e-01,2.144404874734205380e-01,3.520194849425229977e-01,8.738323336463585944e-01,7.991438006415785278e-01,7.567622232257249504e-01,8.688910607616622261e-01,3.677974989697757602e-01,7.086731348645916029e-01,8.222247637043121893e-01
4.896426666885765888e-01,8.863432556768556791e-01,7.962633477360032686e-01,4.400709965323578166e-01,2.217074850886879278e-01,3.571205245928782412e-01,8.200468174313431113e-01,7.441379009279880385e-01,8.696940143952630597e-01,9.653703688627854884e-01,4.201364918608799792e-01,7.157503666386362262e-01,8.475791986516899579e-01
4.840933253977500739e-01,8.863432556768556791e-01,7.951868807424895547e-01,4.202593530289042700e-01,2.131687813436030088e-01,3.356987657551475657e-01,8.739538012337211281e-01,7.989040325720770941e-01,8.435358240575285826e-01,9.485702475613334572e-01,3.686560266439197209e-01,6.971113954666692258e-01,8.574555140370264672e-01
4.785046380319492032e-01,8.863432556768556791e-01,7.945625361548085408e-01,4.221205192335643064e-01,2.148336180216612878e-01,3.306586155208770528e-01,8.923484096247604747e-01,8.203933121232680481e-01,7.940130062586361337e-01,8.999985736334923381e-01,3.757472512498256645e-01,6.986471898751844822e-01,8.565979128235663431e-01
4.677873543410232537e-01,8.863432556768556791e-01,7.962788256146992039e-01,4.318498143529302391e-01,2.176146550831886128e-01,3.299050892350785524e-01,8.953555561772472693e-01,8.205409083444783480e-01,7.855210950936940550e-01,8.759789565105861042e-01,2.913064621644461116e-01,6.995239709277563112e-01,8.601030649960639263e-01
4.542547989565058897e-01,8.863432556768556791e-01,7.968162862237881949e-01,4.267230975149683969e-01,2.144361005068350368e-01,3.242855861726973155e-01,8.692215336588076102e-01,7.986055403328951030e-01,7.866738884467007198e-01,8.919143121224382131e-01,3.812113503426042271e-01,6.922074972039216068e-01,8.792292541578204945e-01
4.404838047632072540e-01,8.863432556768556791e-01,7.967630126254106049e-01,4.219515345893276037e-01,2.121352546095105485e-01,3.130044660378856758e-01,8.293772058096688937e-01,7.722340769593980525e-01,8.087861777300735522e-01,9.167204481591928467e-01,3.452387455307811548e-01,6.943475466454431810e-01,8.933585001107260393e-01
4.263140304894407207e-01,8.863432556768556791e-01,7.952436680137406899e-01,4.123629664329426792e-01,2.091877015020312536e-01,3.041786384721405501e-01,8.220647594985706075e-01,7.754626353803609762e-01,8.264926181249245829e-01,9.267649034069622704e-01,3.988971389330875361e-01,6.862119806907309716e-01,9.014940352208513641e-01
4.115649124169701301e-01,8.863432556768556791e-01,7.931353982427957749e-01,4.053552363957244609e-01,2.082207273656227486e-01,2.955792138023877191e-01,7.956842314303008701e-01,7.310997092210129722e-01,8.455391894670167829e-01,9.167389711572453415e-01,3.015734020028195683e-01,6.853372448406629402e-01,9.019485041426352767e-01
6.780863203411632290e-01,8.863432556768556791e-01,7.527511644140334468e-01,6.696917688184831352e-01,3.871913712044436351e-01,2.701941942996790580e-01,6.955042905479468240e-01,6.630029841686431169e-01,5.329362772490039424e-01,7.034927401720114659e-01,3.747203286810213418e-01,9.138643661101790716e-01,6.909365046371371832e-01
7.141680896088294928e-01,8.863432556768556791e-01,7.517799149965004313e-01,7.524265239237553082e-01,4.293441972868815570e-01,2.989423406702064190e-01,6.836725499489454405e-01,6.411991614501113546e-01,4.978737079859037462e-01,6.520982312274049564e-01,3.811365935332103883e-01,9.208671825729557447e-01,6.918159260395231325e-01
7.280584959711723370e-01,8.863432556768556791e-01,7.548469789294828258e-01,6.936001417877415420e-01,3.965493679659407578e-01,3.073957460857942303e-01,7.076420894929004168e-01,6.472229726745548639e-01,5.130133650105055398e-01,6.264078993257342631e-01,3.879998778749743638e-01,9.082285130275555840e-01,7.165343589359076670e-01
6.988944874205439417e-01,8.863432556768556791e-01,7.553326912349485056e-01,7.819537051617500012e-01,4.397552020072270640e-01,3.026901365367836716e-01,7.464505202326330302e-01,6.866119713204615893e-01,5.285472158836433954e-01,6.141643307737252311e-01,3.797409484649363343e-01,9.087203335271543114e-01,7.007916765181921859e-01
6.686098296517898332e-01,8.863432556768556791e-01,7.549143861382702214e-01,7.170164245113364032e-01,4.080731298453487144e-01,3.091112295422281386e-01,7.315618120368165833e-01,6.606173859803710080e-01,5.237356812438951348e-01,6.574235201988958277e-01,3.881580317105176592e-01,9.125464676500441019e-01,6.972017180228791133e-01
6.371149455399546246e-01,8.863432556768556791e-01,7.524887088552298930e-01,7.368983697504460917e-01,4.208074681324375788e-01,3.292306469182849638e-01,7.786256106171278724e-01,6.970287022308037095e-01,5.492607398783773132e-01,6.915617930962600912e-01,3.997741156862287815e-01,9.174398647124077932e-01,6.974605523127200835e-01
6.557288201470955480e-01,8.863432556768556791e-01,7.517148787464579263e-01,4.631961257092220841e-01,2.860960654466468966e-01,3.357116553191480390e-01,7.996482506877724550e-01,7.621635980172489777e-01,6.816058341147033239e-01,7.788508247448308053e-01,4.082370563695790766e-01,9.074560963098965427e-01,7.244229040922876006e-01
6.739117333663829923e-01,8.863432556768556791e-01,7.545431366607463497e-01,5.420659298623472511e-01,3.218178951530798471e-01,3.250885885172787315e-01,7.617891441435495903e-01,6.911035850224749311e-01,5.840893528992123773e-01,6.877356857240294330e-01,3.939305007848569185e-01,9.196100823489725684e-01,7.200224104802948055e-01
6.916846415918617152e-01,8.863432556768556791e-01,7.561385038569563566e-01,7.307280124648289910e-01,4.134129363685216663e-01,3.471763390975846075e-01,7.545283810519067824e-01,6.716853664647030042e-01,4.768464199824485883e-01,5.863690590221086740e-01,4.061421808955871793e-01,9.191752734142593084e-01,7.096151325142130428e-01
6.798841922416624106e-01,8.863432556768556791e-01,7.561027937174793490e-01,5.469503840897180780e-01,3.223856553685685022e-01,3.539666612935021828e-01,7.648748020987307106e-01,6.958086113621940738e-01,6.177962266996144258e-01,7.932449196520571233e-01,4.103611559531804565e-01,9.073488236591151779e-01,7.386458833787916678e-01
5.295396776406696704e-01,8.863432556768556791e-01,7.538407535716313834e-01,3.784373731068042535e-01,2.415685860429834797e-01,3.688807881159622548e-01,8.054722300178364103e-01,7.568484450326440349e-01,7.190582361535328149e-01,8.229712058094064142e-01,3.880516609312633092e-01,9.162466710930907698e-01,7.772520678340094635e-01
5.441200782545164705e-01,8.863432556768556791e-01,7.526788733296045919e-01,3.601019514519716025e-01,2.338630342602037171e-01,3.724030635190564986e-01,7.919794783991040976e-01,7.494653036079763631e-01,6.964167621602853631e-01,7.883429102267289768e-01,3.647719491040098960e-01,9.159913847547700438e-01,7.806469695796544039e-01
5.477907316469664556e-01,8.863432556768556791e-01,7.560005637487485775e-01,4.248185254234397301e-01,2.619861698314157050e-01,3.655190341650977892e-01,7.392018335092057635e-01,6.950509792989387758e-01,7.952803827200902731e-01,8.712457102282786803e-01,3.746180620395009875e-01,9.111781128934339780e-01,7.953937881671288013e-01
5.294794607216860571e-01,8.863432556768556791e-01,7.564024949317792457e-01,4.086958703853239561e-01,2.535196028616741870e-01,3.438203564413773172e-01,7.877252492701414255e-01,7.345582165766073590e-01,7.716963595630260686e-01,8.726301820370681028e-01,3.760275804921590082e-01,9.063065950528574888e-01,7.843927853205013845e-01
5.107326639705539462e-01,8.863432556768556791e-01,7.560713896725839156e-01,3.647174643437494090e-01,2.321187170472872596e-01,3.397890278722723867e-01,8.080400299449583823e-01,7.514661384612885131e-01,7.213557194680194629e-01,8.302312397630198237e-01,3.798036280284553534e-01,9.077213332142113345e-01,7.859477976637879726e-01
4.915291179842976588e-01,8.863432556768556791e-01,7.544229943260181148e-01,3.612125614899447945e-01,2.323405474322202680e-01,3.371716425386964699e-01,7.808558138699462914e-01,7.410773859623814852e-01,7.145956010606939746e-01,8.112064661940154853e-01,3.717198673084235461e-01,9.074072191812143640e-01,7.881188679462408642e-01
4.665194212663056339e-01,8.863432556768556791e-01,7.535128287525492130e-01,3.719157992292881909e-01,2.387266592225091300e-01,3.360816344943745593e-01,7.341637495477608688e-01,6.786799332858282074e-01,7.800529905276959441e-01,8.332789493837351458e-01,3.822538925420556621e-01,9.059989564584409738e-01,7.952240231947580451e-01
4.406901147189660195e-01,8.863432556768556791e-01,7.544725437803001533e-01,3.649014288328505939e-01,2.341099045802940148e-01,3.187686451704689894e-01,7.560163228915538491e-01,7.143409526712982682e-01,7.770468554082783363e-01,8.480411897324555692e-01,3.709496122755925329e-01,9.004899785348645658e-01,7.947744974112749272e-01
4.139877656841096654e-01,8.863432556768556791e-01,7.545641872450468135e-01,3.780767147323362831e-01,2.405302093117863138e-01,3.108037247049301177e-01,7.641971616591544114e-01,7.348254468265104089e-01,8.018169988389602931e-01,8.772120968912899830e-01,3.791678022541814519e-01,8.973337496722508799e-01,7.994266224995232317e-01
4.035815413956508335e-01,8.863432556768556791e-01,7.545208460879121448e-01,3.818540332833674222e-01,2.424531787973616681e-01,2.940699885367932254e-01,7.976546255710879052e-01,7.590855631889221744e-01,8.080945678645754526e-01,8.835300784339187308e-01,3.794473326659276724e-01,8.960258763482209510e-01,7.967943575377846033e-01
3.627002529641771833e-01,8.863432556768556791e-01,7.415619474006005518e-01,8.024715811331841753e-01,4.662836395526552824e-01,7.607331487571367123e-02,8.754727308940253305e-01,7.853968479407866798e-01,6.810910287900482363e-01,8.758123056400989315e-01,3.461983453331115568e-01,6.198162818742385394e-01,8.515521128793247518e-01
3.719892908360378225e-01,8.863432556768556791e-01,7.851647212824826028e-01,8.103043523267935422e-01,4.183599817055089209e-01,1.095512091330349547e-01,8.744658451723611448e-01,7.847251604508369560e-01,6.812682257065609814e-01,8.811964928020450394e-01,3.850349310321837804e-01,6.323818416311903778e-01,8.106200402396068760e-01
3.811723364492115573e-01,8.863432556768556791e-01,7.852474392808224124e-01,8.154760649644712256e-01,4.208240188834914686e-01,1.495030069792108174e-01,8.678760339354973929e-01,7.956433086249571351e-01,6.766845500551543768e-01,8.719719968238859309e-01,4.024529513899877120e-01,6.448594072895343920e-01,7.789611006246832670e-01
4.115458386255782530e-01,8.863432556768556791e-01,7.854383194314801253e-01,8.227871575811935845e-01,4.242207804300962559e-01,1.862265227845728566e-01,8.471819887994856968e-01,7.862119090927748299e-01,6.780107761742681927e-01,8.628560514078087440e-01,3.987348644903196959e-01,6.562294284076275463e-01,7.477180338475433174e-01
4.511550647159997540e-01,8.863432556768556791e-01,7.843300736817635510e-01,8.296199868689714263e-01,4.289229282202546290e-01,2.171253975240113876e-01,8.306469223702992455e-01,7.697778257387601908e-01,6.696913389168368536e-01,8.448574223926212934e-01,4.139813491546472379e-01,6.661967155200141377e-01,7.203432853848918960e-01
4.888687601291296092e-01,8.863432556768556791e-01,7.876071096859353915e-01,8.019589648937942572e-01,4.113226061941557266e-01,2.440298756107116551e-01,8.219907013750540337e-01,7.624006946532135842e-01,6.459909624831738917e-01,8.325905738443792892e-01,4.082031184496267562e-01,6.757260170406151900e-01,6.958171590022217412e-01
5.189513918583502639e-01,8.863432556768556791e-01,7.880416143065276380e-01,8.712500937189446848e-01,4.451423736928053487e-01,2.589266633550806329e-01,8.570287167852937982e-01,8.148992374122350224e-01,6.463628624757227215e-01,7.512077088069106789e-01,4.019073086054769650e-01,6.608885996305291499e-01,7.750220261215978734e-01
5.362369353766899271e-01,8.863432556768556791e-01,7.879668613677535127e-01,8.356529193702207925e-01,4.275918279103038122e-01,2.737613244256046352e-01,8.361958236567640368e-01,7.805886605294574121e-01,6.483434291080188983e-01,7.715998918677527962e-01,4.052461534059406123e-01,6.647129368476873967e-01,7.332302484987711644e-01
5.531515333926749767e-01,8.863432556768556791e-01,7.880014920395290723e-01,8.577850535714459657e-01,4.385182531573142972e-01,2.931639565016695981e-01,9.128250149315352280e-01,9.190407205070483254e-01,7.540218721923670486e-01,8.668773050756898302e-01,3.851525131651740708e-01,6.765979772670704939e-01,7.026874945370963355e-01
5.697107728813010086e-01,8.863432556768556791e-01,7.873945628544248843e-01,8.021512416904800213e-01,4.116702846056776166e-01,2.959508737162455105e-01,8.695867944580643050e-01,8.295882758379848898e-01,6.713871891984064533e-01,7.990450629621850265e-01,3.844443269202918456e-01,6.534293615130706279e-01,8.046184218162713009e-01
5.244524959062054625e-01,8.863432556768556791e-01,7.907500448117659175e-01,4.408931017351953585e-01,2.286655686985785141e-01,3.916680144024426991e-01,9.136579237902895390e-01,8.499451440532949098e-01,8.179114705604429991e-01,9.112385325912255585e-01,3.387389713385239309e-01,6.893890466035579312e-01,8.593370821376751234e-01
5.248509156817332544e-01,8.863432556768556791e-01,7.912938278070362763e-01,4.608073387144466793e-01,2.378880181982024333e-01,3.907373466848537147e-01,9.061465944604213396e-01,8.191672216848129295e-01,7.496512922846515492e-01,8.892042617745167243e-01,3.532752943262446044e-01,6.990512723218649249e-01,8.462097501054153259e-01
5.252491341726025498e-01,8.863432556768556791e-01,7.916168800873895073e-01,4.549321771846898121e-01,2.345920851554046394e-01,3.983540300172384585e-01,8.771064303397357875e-01,8.058168339074963660e-01,7.738369471842765357e-01,8.762541784466069128e-01,3.258511076151927588e-01,7.115568256550937054e-01,8.387876815516313034e-01
5.144129628605208504e-01,8.863432556768556791e-01,7.906961530080072187e-01,4.204287625601527134e-01,2.185880593979869224e-01,3.925937258797271845e-01,8.857985798177021586e-01,8.125071691860101808e-01,7.663144569939739359e-01,8.611575783352738434e-01,3.717114703028753242e-01,7.011989906450200039e-01,8.667799783328478114e-01
4.974922725733826878e-01,8.863432556768556791e-01,7.889568232480883569e-01,4.044307598769309453e-01,2.127266529588297539e-01,3.876936866239294455e-01,9.037418061742843456e-01,8.158060670447617735e-01,7.414359496105715763e-01,8.577453480859265067e-01,3.244435854910495687e-01,7.035089523507691567e-01,8.632413144243381575e-01
4.802003665796999998e-01,8.863432556768556791e-01,7.919601570557428527e-01,3.946463931512554368e-01,2.043110140156458865e-01,3.922880916705393517e-01,8.917401384721267421e-01,8.201631253009377120e-01,7.278679380633927831e-01,8.367512909979379909e-01,3.695982909551356332e-01,7.071188685558771336e-01,8.643723432757595138e-01
4.613038433811810224e-01,8.863432556768556791e-01,7.916195932395323487e-01,4.211059750508504562e-01,2.178260656960880892e-01,3.970685169965156858e-01,8.087101490027637229e-01,7.196130885453713155e-01,7.464212983174502991e-01,8.195353315264670702e-01,2.724551053534708389e-01,7.087796498868388362e-01,8.725345822779061455e-01
4.394043936061790001e-01,8.863432556768556791e-01,7.913193597359706732e-01,4.075457976692059558e-01,2.114631441824070257e-01,3.841221766167862706e-01,8.076652083829134465e-01,7.301074738444079948e-01,7.968383579330923228e-01,8.515307121195289097e-01,4.017760057498118709e-01,6.989015021578934839e-01,8.925366259644395006e-01
4.168790780920109684e-01,8.863432556768556791e-01,7.892962504003866453e-01,4.032154562465896097e-01,2.117212413061265175e-01,3.741305378912508361e-01,8.000986969406439497e-01,7.415227185838011437e-01,8.081893025481723392e-01,8.578251827004377272e-01,3.595508032767293916e-01,6.985873606609096509e-01,9.063032933756748344e-01
3.936910684254067982e-01,8.863432556768556791e-01,7.880086375200234805e-01,3.693624859362955037e-01,1.964749753100831775e-01,3.660840145100690002e-01,7.891222116494350791e-01,7.367226061588381114e-01,8.090539099172993076e-01,8.629629340627174017e-01,3.933661833420121212e-01,6.916170438389481756e-01,9.177600375924404030e-01
1.975724293727453285e-01,8.863432556768556791e-01,7.411433984517896700e-01,7.306923868237289454e-01,4.312112035359575435e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.006298450765430896e-01,7.600682260926167055e-01,8.787970523711168269e-01,3.409294031397929192e-01,8.754125427912742285e-01,7.453048424406811812e-01
2.400022318283904221e-01,8.863432556768556791e-01,7.411830088518891468e-01,7.720757153999250333e-01,4.516713998593989698e-01,1.750786714901664265e-02,9.762593335896558866e-01,8.782013414941689522e-01,7.335478069391722089e-01,8.519535966573728025e-01,3.333604602454650623e-01,8.761000190844681068e-01,7.410249201001022357e-01
2.831279625179451420e-01,8.863432556768556791e-01,7.443659882808630890e-01,7.743167672234561039e-01,4.489999129280772272e-01,3.958558718044469238e-02,9.596666999598337799e-01,8.508580811087205209e-01,6.971491167554995094e-01,8.459132178406758573e-01,3.589183627333691895e-01,8.799992245999614937e-01,7.344098413945997494e-01
3.295031080319613670e-01,8.863432556768556791e-01,7.881877648043181805e-01,7.673349806971824227e-01,3.934747695821779745e-01,6.522593661523057307e-02,9.127942294733535356e-01,8.717205682306168324e-01,7.068030588327811614e-01,8.031571686691882928e-01,3.619276799277667545e-01,8.823181191591720207e-01,7.321528215388939387e-01
3.733007308793401258e-01,8.863432556768556791e-01,7.890072157692791244e-01,7.886556506715765025e-01,4.030665339362329846e-01,1.026822846454621407e-01,9.073800377786254145e-01,8.402164764726161028e-01,6.885601508881736832e-01,8.040097480699860411e-01,3.432009031195031312e-01,8.842665132501086322e-01,7.306350395661093122e-01
4.147944348314321905e-01,8.863432556768556791e-01,7.888757380522939400e-01,8.067494998671683737e-01,4.121891024348958710e-01,1.362855900581319002e-01,9.164992733102431677e-01,8.112077486712485630e-01,6.636638161826933224e-01,7.996481702846585105e-01,3.328445653952826211e-01,8.799198138691404214e-01,7.369903826248960232e-01
4.312406764291084604e-01,8.863432556768556791e-01,7.874738737375313047e-01,7.874122908776071128e-01,4.042720332866253097e-01,1.690740336502821739e-01,9.188276602728826514e-01,8.043869279433798480e-01,6.642327608173629327e-01,7.872587140594815569e-01,3.709850275280728304e-01,8.883917728831103311e-01,7.315934030118076414e-01
4.473527967684770568e-01,8.863432556768556791e-01,7.897046615701364125e-01,7.681779729963597037e-01,3.920904555771934641e-01,2.032306190845296623e-01,9.076878840743500820e-01,7.924325727472163461e-01,6.385133155382698433e-01,7.756106124866876117e-01,3.661594497406133186e-01,8.930841558528073154e-01,7.326005040368387400e-01
4.631401715434538824e-01,8.863432556768556791e-01,7.911797206295705376e-01,7.628664102453047713e-01,3.877061111203913835e-01,2.301583822712574001e-01,9.156571096647889707e-01,7.927945835446821299e-01,6.221228491696819685e-01,7.556525773280540204e-01,3.911063083162762410e-01,8.963852068153734809e-01,7.350748755603213613e-01
4.656215504994970500e-01,8.863432556768556791e-01,7.911878726789908223e-01,7.877397133435449783e-01,4.000214425551107955e-01,2.543452022341543550e-01,9.107869112031359293e-01,7.985952676253955662e-01,6.325831235765707605e-01,7.463356987083508143e-01,3.796042868526590119e-01,8.995830422878845489e-01,7.380784669106428275e-01
4.657837966905159499e-01,8.863432556768556791e-01,7.920734060879501826e-01,4.879587744669199312e-01,2.504158376031337396e-01,3.456356585358626443e-01,9.362364454851542783e-01,9.195341039613650347e-01,8.828627370187324130e-01,9.587898646502928113e-01,3.867079576025886922e-01,8.932647299123130935e-01,7.709174571606649540e-01
4.716634056929701613e-01,8.863432556768556791e-01,7.917481666127470508e-01,4.989022668979935515e-01,2.562246710383993542e-01,3.433723494491545125e-01,8.560494713878594730e-01,7.863071121809255271e-01,7.495013195474481416e-01,8.601381943192458746e-01,2.994615019326426486e-01,8.984944057465296119e-01,7.896049644950993152e-01
4.744958654146030907e-01,8.863432556768556791e-01,7.936013201447318366e-01,5.072430264270875178e-01,2.581570937636940566e-01,3.428222453935571012e-01,9.049025457461423727e-01,8.147831438219171885e-01,7.729481515200584685e-01,8.965896984328065589e-01,3.641226596115032521e-01,8.984947595180841073e-01,7.770469562536899133e-01
4.712037645299290700e-01,8.863432556768556791e-01,7.939900753079009998e-01,5.201239530988697179e-01,2.640772475437213607e-01,3.405576487496412286e-01,9.660325817721522323e-01,9.453501074468436682e-01,9.268356484430294584e-01,9.937811249096908384e-01,3.178445475103999218e-01,9.056737695126289012e-01,7.800687268775472472e-01
4.678978562126431262e-01,8.863432556768556791e-01,7.945281676661271053e-01,4.218388546096106251e-01,2.147342830044154938e-01,3.440052514808527029e-01,9.563269548316466473e-01,9.023722814665378067e-01,8.411440877628587609e-01,9.285905482845369097e-01,3.531130460451196162e-01,8.978470950491994618e-01,7.842174659222015398e-01
4.645780241549898326e-01,8.863432556768556791e-01,7.932643590394143907e-01,4.650482335159775715e-01,2.376480190600275266e-01,3.413652173342378582e-01,9.483422724371876056e-01,8.544021853931564880e-01,7.578444894307467816e-01,8.834666998825373430e-01,3.223837984938665580e-01,9.001346129152787423e-01,7.857706143593448100e-01
4.549691658933493477e-01,8.863432556768556791e-01,7.923414455695335645e-01,4.125914985939218571e-01,2.127501695392263192e-01,3.486154941956608466e-01,9.556967107071674405e-01,8.555697326365552247e-01,7.555930714507776980e-01,8.769752905483034766e-01,3.622669845969364033e-01,9.030631463562279748e-01,7.877953700415396554e-01
4.452396934932171257e-01,8.863432556768556791e-01,7.938501423286282721e-01,4.310721737785546681e-01,2.201154755432864762e-01,3.565599283672860054e-01,8.889237208331476348e-01,8.206526153554174474e-01,7.510023274761457035e-01,8.428491327091771623e-01,2.942237083355158100e-01,8.988514199276886885e-01,7.994664630388494952e-01
4.353906792161593708e-01,8.863432556768556791e-01,7.942460798825263790e-01,3.921779380733944054e-01,2.003702282022522541e-01,3.477578747007377125e-01,8.487678089895438482e-01,7.956008651779828966e-01,7.765537692828186067e-01,8.385291154073011288e-01,3.862167059266210511e-01,8.973216562457484446e-01,7.941571017257958998e-01
4.226865000890559498e-01,8.863432556768556791e-01,7.529529824348253353e-01,4.022300309467006230e-01,2.544133512072569436e-01,3.456627588635382553e-01,8.289978426128018496e-01,7.491134791920428526e-01,7.891899308019538761e-01,8.476677091373214790e-01,2.883391534832737690e-01,8.947327114778249602e-01,7.985087909610264489e-01
