# nel,B,Pinput,Prad,Prad/Pinput,beta,CIII,CIV,OV,OVI,FeXVI
6.286772502202715440e-01,8.863432556768556791e-01,9.996296318772397438e-01,5.181244172371561874e-01,8.818314628345680362e-02,4.708393478637423746e-01,5.334582956266623599e-01,6.335927405475778595e-01,6.067265727809643128e-01,7.611721108025457649e-01,3.677793632207987384e-01
6.285494367953845529e-01,8.863432556768556791e-01,9.996807327997181414e-01,4.016496950476461936e-01,3.040650230255304010e-02,5.200921497065064125e-01,4.221298581430510954e-01,4.861372359140878618e-01,4.191632090233400887e-01,5.694179919927917499e-01,2.777992862454747858e-01
5.593013945421538846e-01,8.863432556768556791e-01,9.602620097699587909e-01,3.888133608930770535e-01,6.814310341075258126e-02,5.633019928684075417e-01,3.461460876124521358e-01,3.185186637451004055e-01,3.482602218887349554e-01,5.426350974867897303e-01,3.515011262795523228e-01
5.571451050410876071e-01,8.863432556768556791e-01,9.636185352701178708e-01,3.800579509940432699e-01,6.004995549049474413e-02,5.684701345429199471e-01,3.482210865646517828e-01,2.877504085562411218e-01,3.535021577400463966e-01,5.398654248540234457e-01,3.389524067281413089e-01
5.574128397825210968e-01,8.863432556768556791e-01,9.658493268204444426e-01,4.099013376870834779e-01,7.234340214894174892e-02,5.739734423087492488e-01,3.719674669705375636e-01,3.198234583690435784e-01,3.500287804657504220e-01,5.595595505671691061e-01,3.384006164655530835e-01
5.623724225865371906e-01,8.863432556768556791e-01,9.672121386722460912e-01,3.999056821572146703e-01,6.586441551980470877e-02,5.753366365466097143e-01,3.845974909352944393e-01,3.118696723361648049e-01,3.630122051973248554e-01,5.592641335904865452e-01,3.201735409937069843e-01
5.673007171695945150e-01,8.863432556768556791e-01,9.688578016352045186e-01,4.057592963401563946e-01,6.692382467704660609e-02,5.786564199976070855e-01,3.528122708371543848e-01,3.197003005891511096e-01,3.638416361688006084e-01,5.468878400740222467e-01,3.404798075444938066e-01
5.721947617621943039e-01,8.863432556768556791e-01,9.686344728024147699e-01,4.435716762678575398e-01,8.591301789174654591e-02,5.934799033008411051e-01,3.765037191878568557e-01,2.971600996404608619e-01,3.373433809364095870e-01,5.171823630053166143e-01,2.311929184066702225e-01
5.791708723866588748e-01,8.863432556768556791e-01,9.693099528042938839e-01,4.646782190274069690e-01,9.561492199413346160e-02,6.016972087257808077e-01,3.892237791692846893e-01,3.160396267883703869e-01,3.374816580181226877e-01,5.169303675962108047e-01,3.431670954655120509e-01
5.860819049617280729e-01,8.863432556768556791e-01,8.705138582833933381e-01,4.563254822517809339e-01,2.019967559602757756e-01,6.046763632439298153e-01,3.787961964730863773e-01,2.908778301275600775e-01,3.284598843807687296e-01,5.093110732533367990e-01,2.705735570179077509e-01
5.929290624611773808e-01,8.863432556768556791e-01,8.717195260202341700e-01,4.423703680140246841e-01,1.937323621517679229e-01,5.934034856508214606e-01,3.662429428148927246e-01,2.935531910469203476e-01,3.129388248688826923e-01,5.225100600743858292e-01,3.297285686812836403e-01
5.939604180420092749e-01,8.863432556768556791e-01,8.870849220772221155e-01,4.100733713755317922e-01,1.605388896239711150e-01,5.759900333747713930e-01,3.475416850449636885e-01,2.874816211951355394e-01,3.293466507506823682e-01,5.269021025385441925e-01,3.152313314801444832e-01
6.763205128898637231e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.325720439237271453e-01,3.895045067334965139e-01,1.821553018532680035e-01,5.594857744606637207e-01,5.043008883646080687e-01,2.546059529339476102e-01,3.906757335741197767e-01,4.105924229561805916e-01
6.862935189752952247e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.338615561587725100e-01,3.901435865652667645e-01,1.887684925300501249e-01,5.927591114653144588e-01,5.217526335517617131e-01,2.630982869832158011e-01,3.903435242784364378e-01,3.796429842103929975e-01
6.961354753236439485e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.094729881707964481e-01,3.780583596372488198e-01,1.952650985447687004e-01,5.500892717222125583e-01,5.108929990488121353e-01,2.424628760248483950e-01,3.708729043810276016e-01,4.066660906570259693e-01
7.058469907810613897e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.929459161062677008e-01,3.698686933660115805e-01,2.020100639705848522e-01,5.807632249537149072e-01,5.126673208755689881e-01,2.471697435452169245e-01,3.693877610610175610e-01,3.877131253915302445e-01
7.120438406532809683e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.851949012045716492e-01,3.660275839585205859e-01,2.100205142948885495e-01,5.768924077183189558e-01,4.923548255106177107e-01,1.945627653152410819e-01,3.411789987942623892e-01,3.869620882584429156e-01
7.165272396944351030e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.865782550461378309e-01,3.667131706378919387e-01,2.161762704127306867e-01,6.259682743283484507e-01,5.179484669426126509e-01,2.532926515094573450e-01,3.572823974431809102e-01,3.889532869153965455e-01
7.209822933790701605e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.738681622854694075e-01,3.604141796145001186e-01,2.226451922333012590e-01,5.983315324211024855e-01,5.111661635090893885e-01,2.195873491595646820e-01,3.260330453223959646e-01,4.065006765911394204e-01
7.218170468765565673e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.801498399004825446e-01,3.635275401674835649e-01,2.292650504462837580e-01,5.824790625534510546e-01,5.018773766789612623e-01,2.057111060815947079e-01,3.199183766217196245e-01,3.636442316332860747e-01
7.156269068103080500e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.564860629724172836e-01,3.518014220266278413e-01,2.353072515489321725e-01,5.908226021129984185e-01,4.771082433567437331e-01,1.835489968262070670e-01,3.026830399874027577e-01,3.770720247453577256e-01
7.093846085447863548e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.731897740329136237e-01,3.600787418121446648e-01,2.406230180906159255e-01,5.939591013901259764e-01,5.038440995387956090e-01,2.545425533419359843e-01,3.342173323348596181e-01,3.811642461629447531e-01
6.027009272943242291e-01,8.863432556768556791e-01,9.689977192479530821e-01,5.070444499631840962e-01,1.169586161351425790e-01,6.273725961320362199e-01,4.240787795436091745e-01,3.229606694493403207e-01,3.396875696562365321e-01,5.022423068634334076e-01,3.274596267725093934e-01
6.042811408063855083e-01,8.863432556768556791e-01,9.712974981354927095e-01,5.003580904482063385e-01,1.110738179003846193e-01,6.189059565720758105e-01,3.949335091041361046e-01,3.178767127357688960e-01,3.245901831822278760e-01,4.778170346935692869e-01,2.689549442654985967e-01
6.058563835749219972e-01,8.863432556768556791e-01,9.708535680999377249e-01,5.049060485448131352e-01,1.138226914553391866e-01,6.138262337619392328e-01,3.906121944466915408e-01,3.072847059861107955e-01,3.291528699248894574e-01,4.757655742823412304e-01,3.395331514038039122e-01
6.074298879401525131e-01,8.863432556768556791e-01,9.711593993971263661e-01,4.756391859462891780e-01,9.897740619513484273e-02,6.078871725234192835e-01,3.896436285448697245e-01,3.081211255732891896e-01,3.239800788461144054e-01,4.689375250592749955e-01,2.574122654698715040e-01
6.070625008325571947e-01,8.863432556768556791e-01,9.739878724644834840e-01,4.877544314712987661e-01,1.018170203925187201e-01,6.018362991047522259e-01,3.876067685285077835e-01,2.893617268051646985e-01,3.204606163065233382e-01,4.693538536419472607e-01,3.210825711931870607e-01
6.057374321218644830e-01,8.863432556768556791e-01,9.751657314002333266e-01,4.752749437811815691e-01,9.431613440230202094e-02,5.953337580542542584e-01,3.886189991446581948e-01,3.122131430661290175e-01,2.850603266750393328e-01,4.695887941354304207e-01,2.352904649138837234e-01
6.044115996072452202e-01,8.863432556768556791e-01,9.763722566108903322e-01,4.803048423789424981e-01,9.545833156666094776e-02,5.890506723271156098e-01,3.922535115863843291e-01,3.032426601717946868e-01,2.827081864124243449e-01,4.678544616125928091e-01,3.050537354936778689e-01
6.029381743035364671e-01,8.863432556768556791e-01,9.763938423690967650e-01,4.880609227292664332e-01,9.927897407260921625e-02,5.833249893910792405e-01,3.932171410248265220e-01,2.938636077698769666e-01,3.250558026126875166e-01,4.718500488878041299e-01,1.444237275198229087e-01
6.011852736528295882e-01,8.863432556768556791e-01,9.735534692621963249e-01,4.787532106104928076e-01,9.784305777857127406e-02,5.769328296317289828e-01,3.940184365768015784e-01,3.075518074561536253e-01,3.205317560057492909e-01,4.750361977552914894e-01,3.006672724659830154e-01
5.994265943003302954e-01,8.863432556768556791e-01,9.725905115184534377e-01,4.794777501318888135e-01,9.927897407260921625e-02,5.709856340979042599e-01,3.971983584227300468e-01,3.161928987492695908e-01,3.030630601093324827e-01,4.769341178015602534e-01,2.084738226918946280e-01
7.138229518951499930e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.210971873243459562e-01,3.838185941969704529e-01,2.080444352402176511e-01,6.018704167081689871e-01,5.146339222753855136e-01,1.865165058081903471e-01,3.144932089025072042e-01,4.536932826465030488e-01
7.156809576497011882e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.924387119742553165e-01,3.696170521350118920e-01,2.107891301213280499e-01,5.909813181789614900e-01,5.180013365314158902e-01,1.948979526707825816e-01,3.116698473319153839e-01,4.275117734211772991e-01
7.175329328320787514e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.764710007891596044e-01,3.617045947140766771e-01,2.166798741657210980e-01,5.813030823873919228e-01,4.925578526402715207e-01,1.802210576526002139e-01,2.842120328685204811e-01,4.195970100681658543e-01
7.178480548943075856e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.592100959186741216e-01,3.531505867343256999e-01,2.208907338234916695e-01,6.133936993656070591e-01,4.846132116555628144e-01,1.852446958988039905e-01,2.932432247436581596e-01,4.046863856765214873e-01
7.174085056370111957e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.891325455310083781e-01,3.679785914226674781e-01,2.248073046798214625e-01,5.575700125187825762e-01,4.663256319390257643e-01,2.008610543484077304e-01,2.878474594662896457e-01,4.030153622585410655e-01
7.169673119725019639e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.777686590947293199e-01,3.623474673419144754e-01,2.293333438109015354e-01,6.109039234880977443e-01,4.965874761440617347e-01,2.036329864469983431e-01,3.074036301700684426e-01,4.000243589158892776e-01
7.168400223363120549e-01,8.863432556768556791e-01,7.366727312433793973e-01,4.883162256526907830e-01,3.675739564854867969e-01,2.328659351162977176e-01,5.847095037864230571e-01,4.933333175511788182e-01,2.080874368916681982e-01,3.003360023237331422e-01,4.191657321104071965e-01
7.173241597654602675e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.254111133888093033e-01,3.859565973984535048e-01,2.345052295830343247e-01,5.875545474860579542e-01,4.968709639373946052e-01,2.005822852472838314e-01,3.065573580084881566e-01,3.844604176488523040e-01
7.178065991223383513e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.135175929113682258e-01,3.800625254821344834e-01,2.345322834891683250e-01,5.700487268284928355e-01,4.964040127104799582e-01,2.446994731577512017e-01,3.211169218900835620e-01,4.385824600543147822e-01
7.182901055141215352e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.229424683056164147e-01,3.847330459097739186e-01,2.354445568958885016e-01,5.881014963729925826e-01,4.842522209344958251e-01,2.369106155507194611e-01,3.285982239468288046e-01,3.931632197133678730e-01
6.083771944823199718e-01,8.863432556768556791e-01,9.728538484976041456e-01,4.710457567459934713e-01,9.480612601036264575e-02,6.066876203263489309e-01,3.696434100875252149e-01,2.992135609325825563e-01,2.926406848347745671e-01,4.587174644262165257e-01,3.168048467395224721e-01
6.187515671244665505e-01,8.863432556768556791e-01,9.730592455503108695e-01,4.695776193370760909e-01,9.384850645209830144e-02,6.059166019177041340e-01,3.838620476817762861e-01,2.901942524098292120e-01,2.920952205347132624e-01,4.324056143065121427e-01,1.499536435035667692e-01
6.289811082391643104e-01,8.863432556768556791e-01,9.732548889127923264e-01,4.755871634054651409e-01,9.660912191866899423e-02,6.018237596420732416e-01,3.795241505308786789e-01,2.961482637825646469e-01,2.828185761243694474e-01,4.277387663077768520e-01,3.043978528764849090e-01
6.334497591714711717e-01,8.863432556768556791e-01,9.750768181100599730e-01,4.713075878366655980e-01,9.245010916112927912e-02,5.962813337703529726e-01,3.841861327395836856e-01,3.021808866757371703e-01,2.881058102673201837e-01,4.309258458571881834e-01,2.538968050387868658e-01
6.351203166888250706e-01,8.863432556768556791e-01,9.781280314225808681e-01,4.685269876924931243e-01,8.765767888853270851e-02,5.911593897529775488e-01,3.896598973340666405e-01,2.891242675889402758e-01,2.575272181267883598e-01,4.375152940204786178e-01,2.704163532165576589e-01
6.367871156600080074e-01,8.863432556768556791e-01,9.789050322974055529e-01,4.759512368683384009e-01,9.046762246173833955e-02,5.852540363406739665e-01,3.904987025558261937e-01,2.860671290903388231e-01,2.752892429176617695e-01,4.368776596397971890e-01,2.442756260802532164e-01
6.401033665251691929e-01,8.863432556768556791e-01,8.527719193141856113e-01,4.658932186552864896e-01,2.265851484987680409e-01,5.744306227203515025e-01,3.815007417952619440e-01,2.921822684097431511e-01,2.581702531105692922e-01,4.386069026235910329e-01,2.612540100462459325e-01
6.465836561258613280e-01,8.863432556768556791e-01,8.509801381519686014e-01,4.429712898772354412e-01,2.172320381561703706e-01,5.542472037924586203e-01,3.714923406120428373e-01,2.992287076840476345e-01,2.731793527858878967e-01,4.470808922184025258e-01,1.895128188344982201e-01
6.530092606728774562e-01,8.863432556768556791e-01,8.516299090932197835e-01,4.271145478774781568e-01,2.086465410489690697e-01,5.349893535533800648e-01,3.616375215889334749e-01,2.947908363158200373e-01,2.886240264205381933e-01,4.525730069128943711e-01,2.816745784397615138e-01
6.593796123108763840e-01,8.863432556768556791e-01,8.527519896475279637e-01,5.547666124334637017e-01,2.706476736728123944e-01,5.188369028991313137e-01,3.562771530969295330e-01,2.783973005862248051e-01,2.623560813337347808e-01,4.579796783659784154e-01,1.530680456320018257e-01
5.786491446174351072e-01,8.863432556768556791e-01,6.193016390099789215e-01,2.054879240654885475e-01,3.587212707419480395e-01,1.828232646370571146e-01,6.733599623371748777e-01,6.009562588201106115e-01,3.442262368960987140e-01,1.627323746217774758e-01,1.561771531621886089e-01
5.880799816878508057e-01,8.863432556768556791e-01,6.196899059278750954e-01,2.148222038301142445e-01,3.629122481291552349e-01,1.843596595871734856e-01,6.814679112180727083e-01,6.158320806789263635e-01,3.507719987833447517e-01,1.820671658851535923e-01,3.150886834347250698e-01
5.966245010353847800e-01,8.863432556768556791e-01,6.199291460521654251e-01,2.284804520681288087e-01,3.694121091512559407e-01,1.878620738768288501e-01,6.681043440507217213e-01,5.870160719613923828e-01,3.349707662083556414e-01,1.421079943745464647e-01,1.944085750118648148e-01
6.050715944123226109e-01,8.863432556768556791e-01,6.191406201833096201e-01,2.119662337306349731e-01,3.621107635198124730e-01,1.907504136430631103e-01,6.794356231735929619e-01,6.310096220769925157e-01,3.566725152895907636e-01,1.814531987373353417e-01,2.639502604515886475e-01
6.201576446894698780e-01,8.863432556768556791e-01,3.497121462935561254e-01,1.862703804895556869e-01,6.507800569566122295e-01,1.806798716193819265e-01,6.564285643643065216e-01,5.970018562506946846e-01,3.375562049568326950e-01,1.447482952632730413e-01,2.553733899781109873e-01
6.268311686236673896e-01,8.863432556768556791e-01,5.163542563400689289e-01,1.676645587253581815e-01,4.551419089864382483e-01,1.659524816045816475e-01,6.650033546764253511e-01,6.129320747384701118e-01,3.251192338356618250e-01,1.444063813064033752e-01,2.648446518918324832e-01
6.334451134834500063e-01,8.863432556768556791e-01,5.248234123460384648e-01,1.957388473909509319e-01,4.595796031154539829e-01,1.745711117330180917e-01,6.017409991079949449e-01,4.677112597607915312e-01,2.215606852976717001e-01,9.939973684207781268e-02,2.701366430151576070e-01
6.285977590972304796e-01,8.863432556768556791e-01,5.291685098947138677e-01,2.555777628146877478e-01,4.843715686464459269e-01,1.976749282290716225e-01,7.174391465991631911e-01,6.792399852319870313e-01,4.347468306284044126e-01,2.407087413020604361e-01,2.199757559264715612e-01
6.179977203275925923e-01,8.863432556768556791e-01,5.308157375189294092e-01,2.714210035078567507e-01,4.903802301225134164e-01,2.100747777678428907e-01,7.018594059524833062e-01,6.720182124976969984e-01,5.259517232471759840e-01,2.812919773443145477e-01,2.209871921860296906e-01
5.583834247720071975e-01,8.863432556768556791e-01,5.450530343103195952e-01,1.888948657889595872e-01,4.335590142463782160e-01,2.695524353128803119e-01,6.980491739022732789e-01,5.990145023182172901e-01,5.421956430570549212e-01,5.340302372579266432e-01,3.193221246031443528e-01
5.592500456760562955e-01,8.863432556768556791e-01,5.488319010567241918e-01,1.490288736351146059e-01,4.095746870608088508e-01,2.744229478548038115e-01,6.792462159070560279e-01,5.993243193010890923e-01,5.199644287247862096e-01,4.979056464070840127e-01,2.737114228546313477e-01
5.573973961772149543e-01,8.863432556768556791e-01,5.481552264551692311e-01,1.737500740704718272e-01,4.225823859263918569e-01,2.739160811779134397e-01,6.590376446990127146e-01,5.986505946109070830e-01,5.148525123132393633e-01,4.748894997758802416e-01,2.887036337085596704e-01
5.528049727663646440e-01,8.863432556768556791e-01,5.501135240654329017e-01,1.338143841902381392e-01,4.006022096229307494e-01,2.609645356726419951e-01,6.654177353253865057e-01,6.130975628310928460e-01,4.980359909804464302e-01,4.928756755454806182e-01,2.663199812132821531e-01
5.367858840054906544e-01,8.863432556768556791e-01,5.501104718416220951e-01,1.353850045436157945e-01,4.013841866986859186e-01,2.549640391415621821e-01,6.581866254985003772e-01,6.044487802939897403e-01,5.296154915935897822e-01,4.858132653330038409e-01,3.179350203002454522e-01
8.677501912195773048e-01,8.863432556768556791e-01,8.422326797942425447e-01,7.151231974615123166e-01,3.618795335252871226e-01,3.459581413618944001e-01,7.271554440628805738e-01,5.641609041279744829e-01,3.359769970845923326e-01,4.482847629605519746e-01,2.170524962344294595e-01
8.492833650683304647e-01,8.863432556768556791e-01,8.421265670096473865e-01,7.283011675440370647e-01,3.685284041107101394e-01,3.469306595394924253e-01,7.278089063132303638e-01,5.665817970956188443e-01,3.377129967723857540e-01,4.561832124467330996e-01,2.521579340635107247e-01
8.458524874868511567e-01,8.863432556768556791e-01,8.420123819356224448e-01,7.234210955389133169e-01,3.662373986380660362e-01,3.486643768033876878e-01,7.420029288258231936e-01,5.723442565523294556e-01,3.191718896871722499e-01,4.434892123312197398e-01,1.981849450117045830e-01
8.499611637984063606e-01,8.863432556768556791e-01,8.410691162895043149e-01,7.354848905785682511e-01,3.732710449374529449e-01,3.532014453081033789e-01,7.215879396518238842e-01,5.369909090113164085e-01,2.776486089530132428e-01,3.922909228919569946e-01,2.719909558822035667e-01
8.540483289260518696e-01,8.863432556768556791e-01,8.413677658985466712e-01,7.132977562551034989e-01,3.619425266699590749e-01,3.567617408469980766e-01,7.457467772948879192e-01,5.631448669520888739e-01,3.287937667170050537e-01,4.378127991710429878e-01,2.447705088506858528e-01
8.601969726000890937e-01,8.863432556768556791e-01,8.430053043095260268e-01,7.030199914294539276e-01,3.550178276723048310e-01,3.618813893098689061e-01,7.349206453957284335e-01,5.309121488587588145e-01,3.253939299344574820e-01,3.927806722214656210e-01,2.559523686422846556e-01
8.702944086203299179e-01,8.863432556768556791e-01,8.430842296005095493e-01,6.849243034175656053e-01,3.459622246306945925e-01,3.698523030029903236e-01,7.043878635937185217e-01,5.170219287547832554e-01,2.638609118860696379e-01,3.465331814102144969e-01,9.733885088123062079e-02
8.802560681786484320e-01,8.863432556768556791e-01,8.427878658740926010e-01,6.068227753254454848e-01,3.075907143194816507e-01,3.773715997445814541e-01,6.288571000135314559e-01,4.691455722835616848e-01,2.592586545676525134e-01,3.122014382857299930e-01,2.790582161668683225e-01
8.900855543504400114e-01,8.863432556768556791e-01,8.413597137603323617e-01,6.703934501402128987e-01,3.406900263822845720e-01,3.909232930529843442e-01,7.670692475577199909e-01,6.832405348500825149e-01,4.073737605794580663e-01,3.613313919868430535e-01,2.331473544978903689e-01
8.560622741744314812e-01,8.863432556768556791e-01,8.419699100092038480e-01,5.318067223169229418e-01,2.713328088314976849e-01,3.859748909858110588e-01,6.841906327622629957e-01,4.912697445303089161e-01,2.368248512370214609e-01,2.381704706059699639e-01,2.656064873335068910e-01
7.207703611081373030e-01,8.863432556768556791e-01,8.422464430129306123e-01,4.216134381012694443e-01,2.164175184137850372e-01,4.268746376652530206e-01,7.012904961884721677e-01,6.077924362547804105e-01,6.600101387174288625e-01,7.287035107842221304e-01,2.380972204390422453e-01
7.025252011099301086e-01,8.863432556768556791e-01,8.415529051453898290e-01,4.201463896725918246e-01,2.164669398517678478e-01,4.241482448096139946e-01,7.985459121351438094e-01,7.499375640914744956e-01,5.052034253291026733e-01,3.402468718934293923e-01,3.066009818092237937e-01
6.902425629041746280e-01,8.863432556768556791e-01,8.406427785662489161e-01,3.524009299981983312e-01,1.839133646507163933e-01,4.291947781330268663e-01,7.305929909790281895e-01,6.194763269425187513e-01,5.491085064865617316e-01,6.141883616185191963e-01,2.457365751737962123e-01
6.809491764034503181e-01,8.863432556768556791e-01,8.399483893007579915e-01,3.533371985315723052e-01,1.851544525902002469e-01,4.290298337377171922e-01,7.325809152767497334e-01,6.317641554177195751e-01,5.274172337973941360e-01,5.500014068184259086e-01,3.559023984297656762e-01
6.715377275861060813e-01,8.863432556768556791e-01,8.402874161492974725e-01,3.480143914760397972e-01,1.821380938542175310e-01,4.273492375638239249e-01,6.953707015451342510e-01,6.057398065478600824e-01,5.018473692034270961e-01,5.097456640590464216e-01,1.353023525761237744e-01
6.664173282456891112e-01,8.863432556768556791e-01,8.412601944058160086e-01,3.567590948514691718e-01,1.853826556828698235e-01,4.237898153380406097e-01,6.627410112272194009e-01,5.800064534700539731e-01,4.782772574595759441e-01,4.920715958492838382e-01,3.551490174385966148e-01
6.698073354875679897e-01,8.863432556768556791e-01,8.418688714096433934e-01,3.244068394702234737e-01,1.686707247399767962e-01,4.166607123368243348e-01,6.673052455337717959e-01,5.917590044808840322e-01,4.723958459247342700e-01,4.939309377789073974e-01,2.664277973372479735e-01
6.731833687514625630e-01,8.863432556768556791e-01,8.411272584233138172e-01,3.456842038308182707e-01,1.800438668799709818e-01,4.104110786488044393e-01,6.833401041505946516e-01,6.178711515565127321e-01,5.153303816212659871e-01,5.176748283690459917e-01,3.631450877627513396e-01
6.765426260486147036e-01,8.863432556768556791e-01,8.402677896632254617e-01,3.254478129289682942e-01,1.709772233475311820e-01,4.080280197186436641e-01,6.677119792166694712e-01,5.994676093572612885e-01,4.942150235842404649e-01,5.089320806199869596e-01,2.655460948351481276e-01
6.680921040412486356e-01,8.863432556768556791e-01,8.402562440685075185e-01,3.266169888580066627e-01,1.715696567375134540e-01,4.031228910394469844e-01,6.986920676579710943e-01,6.275076299858280970e-01,5.164434548854721641e-01,5.197105562475810014e-01,3.641744403392991325e-01
6.427444969669722230e-01,8.863432556768556791e-01,5.954705509194907487e-01,3.863827949364053160e-01,4.750215374940259805e-01,2.524774040168413780e-01,7.240150479130285088e-01,5.434577782348424257e-01,2.866802414401095067e-01,2.216373795155097692e-01,3.050271397957123876e-01
6.361578767189177697e-01,8.863432556768556791e-01,5.965501263141242960e-01,4.102453611498281250e-01,4.856389745113461887e-01,2.669095350960118962e-01,7.931703927688045219e-01,7.555405103841650316e-01,4.807200886784185334e-01,3.260806062125751748e-01,2.529048224657760580e-01
6.157442547059761573e-01,8.863432556768556791e-01,5.953984401933116732e-01,4.554684047793661761e-01,5.093359815504439059e-01,2.642365353871547473e-01,8.976543982640179387e-01,8.609468637300623506e-01,6.319148674765878715e-01,4.832012775389840087e-01,3.417563352113927033e-01
5.947537966768225992e-01,8.863432556768556791e-01,5.961253050756536442e-01,4.329037501711570091e-01,4.973422083327500021e-01,2.679042619848085449e-01,9.123296804874049259e-01,7.545023494910354511e-01,5.191428890173048760e-01,4.579283484605756183e-01,3.072675719149530194e-01
5.813538060650984551e-01,8.863432556768556791e-01,5.968751961224554314e-01,4.244257384408366973e-01,4.923020697014948155e-01,2.700212110312157909e-01,7.826214681165305498e-01,6.140485650214599911e-01,3.414427468127045340e-01,3.021429719973056649e-01,3.017827880363389559e-01
5.836661469320518769e-01,8.863432556768556791e-01,5.978742963651748621e-01,4.275616414155474221e-01,4.927376017669766739e-01,2.710333875919217483e-01,7.668586587037720115e-01,6.019407520834823000e-01,3.228705240427471868e-01,2.442741510429748963e-01,2.824084340416521677e-01
5.859712928837397250e-01,8.863432556768556791e-01,5.982070209337556621e-01,3.454949160259077612e-01,4.516979855208917427e-01,2.765707831566979191e-01,8.042268162383925389e-01,7.130083431217464351e-01,4.428633426714698729e-01,2.673897201673132162e-01,3.086169724134488757e-01
5.882676426174824336e-01,8.863432556768556791e-01,5.993971097969199580e-01,4.262754470128957696e-01,4.903975069980869295e-01,2.767042177480737442e-01,7.262663978138860221e-01,7.019662325638507117e-01,6.435389500651600425e-01,5.065327089870913513e-01,3.083160664724003963e-01
5.978603527582846411e-01,8.863432556768556791e-01,5.988208074638112777e-01,3.900548975651822459e-01,4.730930092976289858e-01,2.766458441817238878e-01,8.369220188750813305e-01,6.935214967436815758e-01,4.221422595967870839e-01,3.468691499021691049e-01,3.065413175523851175e-01
6.073304386727642612e-01,8.863432556768556791e-01,6.001104408489271735e-01,3.238857490056207267e-01,4.388604018431071507e-01,2.832558957918795972e-01,7.432454459881968623e-01,6.750675714098499647e-01,6.762031097295249094e-01,5.253815628754298084e-01,2.897621411275713710e-01
5.542659988634106583e-01,8.863432556768556791e-01,6.051187839892843146e-01,2.757110927897762909e-01,4.093847106656701151e-01,2.640615621099171584e-01,7.618457625400899547e-01,6.408087294057369654e-01,6.335575743542387617e-01,6.217980148938851981e-01,3.266789915160698277e-01
5.561591446622091706e-01,8.863432556768556791e-01,6.033071612298044339e-01,2.790344624292530606e-01,4.130590023776551933e-01,2.692904189303400031e-01,7.400502745442627539e-01,6.321297359150637174e-01,5.725099351333390318e-01,5.793294418472676455e-01,2.288937412522715764e-01
5.574505894624490754e-01,8.863432556768556791e-01,6.053953512321395003e-01,1.844535867994640532e-01,3.638529894971244127e-01,2.648591497803052253e-01,7.599538484410247596e-01,6.366591852617329295e-01,5.342492664239752997e-01,4.957445004949163625e-01,3.611973190121304800e-01
5.587397869140802165e-01,8.863432556768556791e-01,6.041907939200175104e-01,2.581617005555985611e-01,4.017273434565814538e-01,2.617881515032016715e-01,7.483874161448936801e-01,6.324831741533951668e-01,5.383269248283348851e-01,5.161731970254908042e-01,3.240579923999823420e-01
5.607462609326490099e-01,8.863432556768556791e-01,6.051124376965402174e-01,2.696506799759474937e-01,4.063895509572092446e-01,2.634679366628975838e-01,7.350301113715955736e-01,6.310212493862614735e-01,5.166750998350091439e-01,4.898946786218951743e-01,3.404312980360993945e-01
5.641361722392825850e-01,8.863432556768556791e-01,6.063866017282723009e-01,2.099551971971919673e-01,3.753817349459420138e-01,2.584127830874881626e-01,7.465780104268252559e-01,6.438437772334213438e-01,5.235917451735832007e-01,4.763006466033523623e-01,3.006950909098122793e-01
5.675106427466944936e-01,8.863432556768556791e-01,6.069396618349069961e-01,2.219475142985822824e-01,3.807056986650409480e-01,2.547578002898716054e-01,7.389508093759046270e-01,6.363917155050243801e-01,4.975323937266053487e-01,4.824153653625186111e-01,3.487755224253208386e-01
5.708698124807516372e-01,8.863432556768556791e-01,6.068021239112824095e-01,2.254255515922936326e-01,3.825845168316812650e-01,2.558250469304068631e-01,7.266703517113652921e-01,6.258941415312933021e-01,5.034748680480272132e-01,4.715442058558299010e-01,3.406676065826085287e-01
5.545554470495972499e-01,8.863432556768556791e-01,6.058312486626558080e-01,1.803457844914441721e-01,3.613308969199672260e-01,2.473043317907703820e-01,7.319093604481814452e-01,6.402943839701226159e-01,5.095826545129860108e-01,4.691092065791979682e-01,3.574768675673731799e-01
