Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,3,5,6,7,8	-3.8558881694635025	2.0152514468330205	3.432576217993064	-5.460468987426476	0.0	2.9012336115880375	1.7772496911307112	-3.231270543712017	1.9718575071868265	0.0	0.0	-0.8531155922333413	0.9416923076923076	0.14216524216524215	0.8989840348330913	0.8718027486047509	0.9014603831737091	0.07430450701884515	0.08892084311321373	0.042982688209251205	0.06377895988133522	0.04074315101417912
0,1,2,3,4,8,9,10	-1.506496914174346	0.02141907138396353	1.478295163531089	-5.7010828788604755	-4.478855338667573	0.0	0.0	0.0	1.5245688684360128	1.1412643853599695	-2.4146773243591757	3.278023877830512	0.9767692307692307	0.1381766381766382	0.9181422351233671	0.8752385722978048	0.9220570687630577	0.018973042227353694	0.06181088797184459	0.02686433174920438	0.05104740284903781	0.02401903888272437
0,1,2,3,5,7,9,10	-0.8027337594114237	0.9207482829488214	2.5892632433358145	-6.113163676102402	0.0	2.236037557734406	0.0	-2.896030722796679	0.0	4.673051037444508	0.06573454022635097	-1.135833107724422	0.9844615384615384	0.055982905982905985	0.963933236574746	0.944911273911274	0.964054804569788	0.025655431850427936	0.02996231429783351	0.02299141628645818	0.028597151595980825	0.023011406888842692
0,1,2,3,5,6,9,10	-1.0357744705751866	1.2334145958147684	2.5789442897667505	-6.224097466250399	0.0	2.445866224707447	-1.8604376407092142	0.0	0.0	4.261895568461889	-0.4744679822247644	-1.397053558765124	0.9686153846153847	0.07849002849002848	0.9447024673439769	0.9230069190069189	0.9446985220148374	0.04240799299451088	0.0305285644406687	0.026356715502190764	0.028482727176523434	0.027568184846043658
0,1,2,3,5,6,7,10	-4.288396963378908	1.8174081750188402	4.8327072261054145	-5.64081992660773	0.0	2.9015061143642282	1.8293597261924621	-1.8937192888892163	0.0	0.0	-0.29766250080467077	-1.0591793057283605	0.9846153846153847	0.18347578347578347	0.899056603773585	0.8430836780561147	0.9063188025662428	0.035250582268891086	0.07478239034556343	0.0295462549679563	0.05578881578230412	0.02407725683767731
0,1,2,3,5,6,7,9	-0.9170554390015045	0.9338790434291063	2.620283576993359	-5.993413219648234	0.0	2.3552701883082197	0.4790159014304797	-3.264350760331999	0.0	4.517686088680799	0.0	-1.155943510313985	0.9844615384615384	0.04843304843304843	0.9677431059506532	0.9517895807895809	0.967688627071535	0.025655431850427936	0.028822842397335777	0.023899019117022864	0.027968921328308423	0.023966818597849836
0,1,2,3,5,6,8,10	-3.020897120775753	1.7070306596907847	4.418888242077768	-6.08691301474872	0.0	2.0705685074905213	-0.6323187398110657	0.0	2.5891020359298036	0.0	-1.9388688920307071	-1.168872123951308	0.9729230769230769	0.14202279202279203	0.9142960812772134	0.8766764955474633	0.9191975663056005	0.0346697009747773	0.09382275087584492	0.037531123793898724	0.07643474833722025	0.03204603355670859
0,1,2,3,5,6,8,9	-1.0658381784621007	1.4356571927539314	2.3607856749516514	-6.294056723487138	0.0	2.689156024995877	-2.0147592014648508	0.0	0.6759755927054069	3.887203684890941	0.0	-1.6554624357840324	0.992153846153846	0.11210826210826211	0.9390058055152395	0.8972826362036594	0.9415799748818617	0.0156960779784418	0.055354483086169554	0.028293721608806693	0.047483987896688507	0.02640679650375468
0,1,2,3,5,7,8,10	-3.137636119447054	1.6839524109708726	4.596179543592842	-5.777746730006042	0.0	1.5092409933276778	0.0	-1.8399479669745666	3.044172573249517	0.0	-1.7938468518427784	-0.7605047404754599	0.9266153846153846	0.07478632478632478	0.9257619738751813	0.92702940928803	0.9234141389032781	0.0796829516337409	0.055241459966199724	0.03747544684311777	0.0507244446744496	0.04145950873094025
0,1,2,3,6,7,8,10	-2.648386776958448	0.8995151728676618	5.199388005093584	-5.885050848026152	0.0	0.0	0.6838805903061249	-2.9237040623195756	3.106559891835481	0.0	-1.983065592736536	0.0011712702952798113	0.9343076923076923	0.07478632478632478	0.9295718432510884	0.925949050949051	0.9281378234277394	0.06453493159870632	0.050029212008626575	0.03508745795378588	0.04518188412727789	0.03677375358664828
0,1,2,3,7,8,9,10	-0.4365173360779856	-0.01537086446038426	3.6909166911886557	-6.602742302430819	0.0	0.0	0.0	-3.66492438050105	1.7570840504998013	4.031936773998243	-1.1285123576434537	-0.007494333126035757	0.9843076923076923	0.03732193732193732	0.973367198838897	0.9622279202279203	0.9730595065312049	0.02626041636104844	0.023431208199375598	0.022934081566416433	0.024408336383478696	0.023675658642340003
0,1,2,3,5,8,9,10	-1.5177767948658913	1.5557954248839754	2.8013043712318577	-6.741580512870229	0.0	3.869325737223961	0.0	0.0	1.3213245023041498	2.5225010532807377	-1.5477015573493653	-2.357495990415708	0.9844615384615384	0.097008547008547	0.9427793904208999	0.9089245084417497	0.9443252172663937	0.025655431850427936	0.04422589446048576	0.019310055085939075	0.03839568581183265	0.018143831401027433
0,1,2,3,6,7,8,9	-0.3251077948332327	-0.17160314376521107	3.316232982705775	-6.472401076135013	0.0	0.0	0.5853253734445607	-4.500320279099573	1.1093951743868904	4.356105103883539	0.0	0.07960578256540991	0.9804615384615385	0.04472934472934472	0.9676705370101596	0.9545356125356126	0.9672525683713253	0.031589452213108396	0.02213438700803992	0.025578595690498373	0.023392356532355094	0.026384966471726473
0,1,2,3,6,7,9,10	-0.22137157252216716	-0.2901731323417666	3.5142812010541307	-6.519664231954688	0.0	0.0	-0.11938813743953616	-3.2699362093238107	0.0	4.8384112700458894	-0.13660182961061157	0.07675167757003712	0.9804615384615385	0.05213675213675213	0.9638969521044991	0.9478513466099674	0.9635298751480772	0.039869906790154674	0.02949234027260976	0.028691931942123636	0.0289396345553695	0.029776497923366518
0,1,2,3,6,8,9,10	-0.7352633730859395	0.33153682880219737	4.452575342232263	-6.8241210083885475	0.0	0.0	-2.645812998995042	0.0	1.6210678160798158	3.460729517235458	-1.6948063071782697	-0.5137840990358644	0.9844615384615384	0.06324786324786325	0.9600145137880987	0.9381797959384167	0.9602888039735987	0.025655431850427936	0.03702717379076922	0.023243481593672424	0.03579889573063468	0.023289324491656712
0,1,2,4,5,6,7,8	-3.777005854718226	2.006317300988533	-2.8215867598112117	0.0	-7.590816464836355	3.309964485914164	1.4536510367668076	-3.779078941970975	1.5222748718739267	0.0	0.0	4.595259139901199	0.876	0.09757834757834757	0.8893686502177068	0.9023118330944419	0.8855492111374466	0.0802428267361236	0.07667801525465215	0.05360665473000325	0.06903214382778913	0.053678129891394664
0,1,2,4,5,6,7,9	-2.206633953929498	1.6351576417667963	-4.304657204226092	0.0	-8.637908425715029	2.866224339994674	1.0335878889507681	-4.240903835374433	0.0	2.714409872886074	0.0	5.414360319771218	0.9343076923076923	0.04472934472934472	0.944811320754717	0.9523971881580579	0.942723605552526	0.05182149607664084	0.02213438700803992	0.032365035593257034	0.023693195403348907	0.03408120567855208
